ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/16/1144/001	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	14 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/002	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	28 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/003	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	56 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/004	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	84 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/005	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	98 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/006	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	100 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/007	EMEA/H/C/004117	5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	112 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/008	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	14 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/009	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	28 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/010	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	56 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/011	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	84 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/012	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	98 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/013	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	100 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
EU/1/16/1144/014	EMEA/H/C/004117	7.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	112 tablets		ivabradine-zentiva	Ivabradine Zentiva	EU/1/16/1144	ivabradine hydrochloride	ivabradine	C01EB17	Zentiva, k.s.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-zentiva	Authorised
