cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
601799	65627	IBUPROFENO LLORENS 600 mg COMPRIMIDOS RECUBIERTOS EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	M01AE01 - Ibuprofeno	LABORATORIOS LLORENS S.A.	0	1	0	0
602806	69679	IBUPROFENO (ARGININA) NORMON 600 mg GRANULADO PARA SOLUCION ORAL EFG	Ibuprofeno arginina 600 mg solución/suspensión oral sobre	600 mg	Sobre	500	sobre	IBUPROFENO 600 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	M01AE01 - Ibuprofeno	LABORATORIOS NORMON S.A.	0	1	0	0
602863	70405	IBUPROFENO (ARGININA) CUVE 600 mg GRANULADO PARA SOLUCION ORAL EFG	Ibuprofeno arginina 600 mg solución/suspensión oral sobre	600 mg	Sobre	500	sobre	IBUPROFENO 600 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	M01AE01 - Ibuprofeno	LABORATORIOS PEREZ GIMENEZ S.A.	0	1	0	0
603037	70031	NEOBRUFEN 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	M01AE01 - Ibuprofeno	MYLAN IRE HEALTHCARE LIMITED	0	1	0	0
603244	62974	IBUPROFENO KERN PHARMA 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	M01AE01 - Ibuprofeno	KERN PHARMA S.L.	0	1	0	0
603435	72415	IBUPROFENO (ARGININA) NORMON 400 mg GRANULADO PARA SOLUCION ORAL EFG	Ibuprofeno arginina 400 mg solución/suspensión oral sobre	400 mg	Sobre	500	sobre	IBUPROFENO 400 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	M01AE01 - Ibuprofeno	LABORATORIOS NORMON S.A.	0	1	0	0
603626	72838	IBUPROFENO ABDRUG  600 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	M01AE01 - Ibuprofeno	MABO FARMA S.A.	0	1	0	0
605611	73489	IBUPROFENO BLUEPHARMA 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	M01AE01 - Ibuprofeno	LABORATORIOS BLUEPHARMA, S.L.	0	1	0	0
605721	70039	IBUPROFENO CINFA 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ibuprofeno 600 mg comprimido	600 mg	Blister	500	comprimido	IBUPROFENO 600 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	M01AE01 - Ibuprofeno	LABORATORIOS CINFA S.A.	0	1	0	0
606724	79593	IBUPROFENO B. BRAUN 600 MG CONCENTRADO PARA SOLUCION PARA PERFUSION	Ibuprofeno 600 mg inyectable perfusión 6 ml	600 mg inyectable 6 ml	Vial	100	vial para inyección	IBUPROFENO 100 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	M01AE01 - Ibuprofeno	B BRAUN MEDICAL S.A.	0	0	0	0
