product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/96/022/002	19047064	olanzapine 2.5 MG Oral Tablet [Zyprexa]	212405	EXACT			2026-02-16
EU/1/96/022/004	19016799	olanzapine 5 MG Oral Tablet [Zyprexa]	153046	EXACT			2026-02-16
EU/1/96/022/006	19016800	olanzapine 7.5 MG Oral Tablet [Zyprexa]	153047	EXACT			2026-02-16
EU/1/96/022/009	19016821	olanzapine 10 MG Oral Tablet [Zyprexa]	153048	EXACT			2026-02-16
EU/1/96/022/010	19016821	olanzapine 10 MG Oral Tablet [Zyprexa]	153048	EXACT			2026-02-16
EU/1/96/022/011	19016800	olanzapine 7.5 MG Oral Tablet [Zyprexa]	153047	EXACT			2026-02-16
EU/1/96/022/012	785814	olanzapine 15 MG Oral Tablet [Zyprexa]	261337	EXACT			2026-02-16
EU/1/96/022/014	785816	olanzapine 20 MG Oral Tablet [Zyprexa]	284514	EXACT			2026-02-16
EU/1/96/022/016	785875	olanzapine 10 MG Injection [Zyprexa]	545353	EXACT			2026-02-16
EU/1/96/022/017	785875	olanzapine 10 MG Injection [Zyprexa]	545353	EXACT			2026-02-16
EU/1/96/022/019	19047064	olanzapine 2.5 MG Oral Tablet [Zyprexa]	212405	EXACT			2026-02-16
EU/1/96/022/020	19016799	olanzapine 5 MG Oral Tablet [Zyprexa]	153046	EXACT			2026-02-16
EU/1/96/022/021	785814	olanzapine 15 MG Oral Tablet [Zyprexa]	261337	EXACT			2026-02-16
EU/1/96/022/022	785816	olanzapine 20 MG Oral Tablet [Zyprexa]	284514	EXACT			2026-02-16
EU/1/96/022/023	19047064	olanzapine 2.5 MG Oral Tablet [Zyprexa]	212405	EXACT			2026-02-16
EU/1/96/022/024	19016799	olanzapine 5 MG Oral Tablet [Zyprexa]	153046	EXACT			2026-02-16
EU/1/96/022/025	19016800	olanzapine 7.5 MG Oral Tablet [Zyprexa]	153047	EXACT			2026-02-16
EU/1/96/022/026	19016821	olanzapine 10 MG Oral Tablet [Zyprexa]	153048	EXACT			2026-02-16
EU/1/96/022/027	785814	olanzapine 15 MG Oral Tablet [Zyprexa]	261337	EXACT			2026-02-16
EU/1/96/022/028	785816	olanzapine 20 MG Oral Tablet [Zyprexa]	284514	EXACT			2026-02-16
EU/1/96/022/029	19047064	olanzapine 2.5 MG Oral Tablet [Zyprexa]	212405	EXACT			2026-02-16
EU/1/96/022/030	19016799	olanzapine 5 MG Oral Tablet [Zyprexa]	153046	EXACT			2026-02-16
EU/1/96/022/031	19016800	olanzapine 7.5 MG Oral Tablet [Zyprexa]	153047	EXACT			2026-02-16
EU/1/96/022/032	19016821	olanzapine 10 MG Oral Tablet [Zyprexa]	153048	EXACT			2026-02-16
EU/1/96/022/033	785814	olanzapine 15 MG Oral Tablet [Zyprexa]	261337	EXACT			2026-02-16
EU/1/96/022/034	785816	olanzapine 20 MG Oral Tablet [Zyprexa]	284514	EXACT			2026-02-16
EU/1/96/022/035	19047064	olanzapine 2.5 MG Oral Tablet [Zyprexa]	212405	EXACT			2026-02-16
EU/1/96/022/036	19016799	olanzapine 5 MG Oral Tablet [Zyprexa]	153046	EXACT			2026-02-16
EU/1/96/022/037	19016800	olanzapine 7.5 MG Oral Tablet [Zyprexa]	153047	EXACT			2026-02-16
EU/1/96/022/038	19016821	olanzapine 10 MG Oral Tablet [Zyprexa]	153048	EXACT			2026-02-16
EU/1/96/022/039	785814	olanzapine 15 MG Oral Tablet [Zyprexa]	261337	EXACT			2026-02-16
EU/1/96/022/040	785816	olanzapine 20 MG Oral Tablet [Zyprexa]	284514	EXACT			2026-02-16
EU/1/96/022/016-P01	785875	olanzapine 10 MG Injection [Zyprexa]	545353	EXACT			2026-02-17
