cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
653809	60319	SANDIMMUN NEORAL 25 mg CAPSULAS BLANDAS	Ciclosporina 25 mg cápsula	25 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 25 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
653817	60318	SANDIMMUN NEORAL 50 mg CAPSULAS BLANDAS	Ciclosporina 50 mg cápsula	50 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 50 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
653825	60320	SANDIMMUN NEORAL 100 mg CAPSULAS BLANDAS	Ciclosporina 100 mg cápsula	100 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 100 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
653833	56799	SANDIMMUN NEORAL 100 mg/ml SOLUCION ORAL	Ciclosporina 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	50	ml	CICLOSPORINA  PARA MICROEMULSION 100 mg	VÍA ORAL	SOLUCIÓN ORAL	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
658501	68481	CICLOSPORINA MYLAN  25 mg CAPSULAS BLANDAS	Ciclosporina 25 mg cápsula	25 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 25 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	MYLAN PHARMACEUTICALS S.L.	0	0	0
658502	68482	CICLOSPORINA MYLAN  50 mg CAPSULAS BLANDAS	Ciclosporina 50 mg cápsula	50 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 50 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	MYLAN PHARMACEUTICALS S.L.	0	0	0
658503	68483	CICLOSPORINA MYLAN 100 mg CAPSULAS BLANDAS	Ciclosporina 100 mg cápsula	100 mg	Blister	30	cápsula	CICLOSPORINA  PARA MICROEMULSION 100 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	MYLAN PHARMACEUTICALS S.L.	0	0	0
662460	56800	SANDIMMUN 50 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION	Ciclosporina 50 mg inyectable perfusión 1 ml	50 mg	Ampolla	10	ampolla para inyección	CICLOSPORINA 50 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
662478	56798	SANDIMMUN 250 mg/5 ml CONCENTRADO PARA SOLUCION PARA PERFUSION	Ciclosporina 250 mg inyectable perfusión 5 ml	250 mg	Ampolla	10	ampolla para inyección	CICLOSPORINA 50 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L04AD01 - Ciclosporina	NOVARTIS FARMACEUTICA S.A.	0	0	0
701002	78331	CIQORIN 100 MG CAPSULAS BLANDAS EFG	Ciclosporina 100 mg cápsula	100 mg	Blister	30	cápsula	CICLOSPORINA 100 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	TEVA PHARMA S.L.U.	0	0	0
701004	78332	CIQORIN 25 MG CAPSULAS BLANDAS EFG	Ciclosporina 25 mg cápsula	25 mg	Blister	30	cápsula	CICLOSPORINA 25 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	TEVA PHARMA S.L.U.	0	0	0
701005	78333	CIQORIN 50 MG CAPSULAS BLANDAS EFG	Ciclosporina 50 mg cápsula	50 mg	Blister	30	cápsula	CICLOSPORINA 50 mg	VÍA ORAL	CÁPSULA BLANDA	L04AD01 - Ciclosporina	TEVA PHARMA S.L.U.	0	0	0
707966	115990001	IKERVIS 1 mg/ml colirio en emulsion	Ciclosporina 1 mg/ml colirio envase unidosis	1 mg/ml	Envase unidosis	30	envase uso oftalmico unidosis	CICLOSPORINA 1 mg	VÍA OFTÁLMICA	COLIRIO EN EMULSIÓN	S01XA18 - Ciclosporina	SANTEN OY	0	0	0
