product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
11-0118-01	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-02	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-03	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-04	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-05	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-06	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-07	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-08	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-09	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-10	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-11	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-12	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-13	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-14	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-15	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-16	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-17	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-18	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-19	715962	escitalopram 5 MG Oral Tablet	351249				
11-0118-20	715962	escitalopram 5 MG Oral Tablet	351249				
11-0119-01	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-02	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-03	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-04	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-05	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-06	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-07	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-08	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-09	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-10	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-11	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-12	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-13	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-14	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-15	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-16	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-17	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-18	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-19	715940	escitalopram 10 MG Oral Tablet	349332				
11-0119-20	715940	escitalopram 10 MG Oral Tablet	349332				
11-0120-01	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-02	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-03	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-04	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-05	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-06	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-07	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-08	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-09	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-10	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-11	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-12	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-13	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-14	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-15	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-16	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-17	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-18	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-19	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0120-20	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-01	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-02	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-03	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-04	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-05	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-06	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-07	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-08	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-09	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-10	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-11	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-12	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-13	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-14	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-15	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-16	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-17	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-18	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-19	19098166	escitalopram 20 MG Oral Tablet	351250				
11-0121-20	19098166	escitalopram 20 MG Oral Tablet	351250				
