codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
038232017	038232	XEOMIN	100 UNITA  POLVERE PER SOLUZIONE INIETTABILE- 1 FLACONCINO DI VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
038232029	038232	XEOMIN	100 UNITA POLVERE PER SOLUZIONE INIETTABILE- 2X1 FLACONCINI DI VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
038232031	038232	XEOMIN	100 UNITA POLVERE PER SOLUZIONE INIETTABILE- 3X1 FLACONCINI DI VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
038232043	038232	XEOMIN	100 UNITA POLVERE PER SOLUZIONE INIETTABILE- 6X1 FLACONCINI DI VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
038232056	038232	XEOMIN	100 UNITA POLVERE PER SOLUZIONE INIETTABILE- 6 FLACONCINI DI VETRO CONFEZIONE OSPEDALIERA	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
038232068	038232	XEOMIN	50 UNITA POLVERE PER SOLUZIONE INIETTABILE- 1 FLACONCINO IN VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038232070	038232	XEOMIN	50 UNITA POLVERE PER SOLUZIONE INIETTABILE- 2X1 FLACONCINI IN VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038232082	038232	XEOMIN	50 UNITA POLVERE PER SOLUZIONE INIETTABILE- 3X1 FLACONCINI IN VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038232094	038232	XEOMIN	50 UNITA POLVERE PER SOLUZIONE INIETTABILE- 6X1 FLACONCINI IN VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038232106	038232	XEOMIN	200 UNITA'' POLVERE PER SOLUZIONE INIETTABILE- 1 FLACONCINO IN VETRO	TOSSINA BOTULINICA DI TIPO A	TOSSINA BOTULINICA DI TIPO A			Polvere per soluzione iniettabile	M03AX01	MERZ PHARMACEUTICALS GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente dallo specialista
