ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/17/1190/001	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	14 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/002	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/003	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/004	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	84 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/005	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	98 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/006	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	100 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/007	EMEA/H/C/004241	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	112 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/008	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	14 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/009	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/010	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/011	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	84 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/012	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	98 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/013	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	100 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
EU/1/17/1190/014	EMEA/H/C/004241	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	112 x 1 tablets (unit dose)		ivabradine-accord	Ivabradine Accord	EU/1/17/1190	ivabradine hydrochloride	ivabradine	C01EB17	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/ivabradine-accord	Authorised
