cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
727084	84561	LEVOSULPIRIDA ARISTO 25 MG COMPRIMIDOS EFG	Levosulpirida 25 mg comprimido	25 mg	Blister	30	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	ARISTO PHARMA GMBH	0	0	0
727085	84561	LEVOSULPIRIDA ARISTO 25 MG COMPRIMIDOS EFG	Levosulpirida 25 mg comprimido	25 mg	Blister	60	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	ARISTO PHARMA GMBH	0	0	0
727401	84661	LEVOSULPIRIDA STADA 25 MG COMPRIMIDOS EFG	Levosulpirida 25 mg comprimido	25 mg	Blister	30	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIO STADA S.L.	0	0	0
727402	84661	LEVOSULPIRIDA STADA 25 MG COMPRIMIDOS EFG	Levosulpirida 25 mg comprimido	25 mg	Blister	60	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIO STADA S.L.	0	0	0
791061	63715	LEVOGASTROL 25 mg COMPRIMIDOS	Levosulpirida 25 mg comprimido	25 mg	Blister	30	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIOS SALVAT S.A.	0	0	0
791996	63715	LEVOGASTROL 25 mg COMPRIMIDOS	Levosulpirida 25 mg comprimido	25 mg	Blister	60	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIOS SALVAT S.A.	0	0	0
841015	63746	PAUSEDAL 25 mg, COMPRIMIDOS	Levosulpirida 25 mg comprimido	25 mg	Blister	30	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIOS ALTER S.A.	0	0	0
845800	63746	PAUSEDAL 25 mg, COMPRIMIDOS	Levosulpirida 25 mg comprimido	25 mg	Blister	60	comprimido	LEVOSULPIRIDA 25 mg	VÍA ORAL	COMPRIMIDO	N05AL07 - Levosulpirida	LABORATORIOS ALTER S.A.	0	0	0
