cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
662497	08495001	ZARZIO 30 MU/0,5 ml SOL. INY. O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
662499	08495003	ZARZIO 30 MU/0,5 ml SOL. INY. O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
662500	08495005	ZARZIO 48 MU/0,5 ml SOL. INY. O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
662503	08495007	ZARZIO 48 MU/0,5 ml SOL. INY. O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
664339	08444010	RATIOGRASTIM 30 MU/0,5 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	RATIOPHARM GMBH	0	1	0
664340	08444012	RATIOGRASTIM 48 MU/0,8 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 48 millones U inyectable 0,8 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	RATIOPHARM GMBH	0	1	0
665856	110631002	NIVESTIM 12 MU/0,2 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 12 millones U inyectable 0,2 ml jeringa precargada	12 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
665857	110631005	NIVESTIM 30 MU/0,5 ml SOLUCION INYECTABLE Y PARA PERFUSION	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
665858	110631008	NIVESTIM 48 MU/0,5 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
697130	110631001	NIVESTIM 12 MU/0,2 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 12 millones U inyectable 0,2 ml jeringa precargada	12 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
697131	110631004	NIVESTIM 30 MU/0,5 ml SOLUCION INYECTABLE Y PARA PERFUSION	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
697132	110631007	NIVESTIM 48 MU/0,5 ml SOLUCION INYECTABLE O PARA PERFUSION	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AA02 - Filgrastim	PFIZER EUROPE MA EEIG	0	1	0
705604	114946005	Accofil 30 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
705605	114946008	Accofil 30 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	30 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
705606	114946014	Accofil 48 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
705607	114946011	Accofil 48 MU/0,5 ml solucion inyectable y para perfusion en jeringa precargada	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
729306	08495007IP	ZARZIO 48 MU/0,5 ml SOLUCION  INYECTABLE O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
729660	114946014IP	ACCOFIL 48 MU/0,5 ml SOLUCION INYECTABLE Y PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
730085	08495003IP	ZARZIO 30 MU/0,5 ml SOL. INY. O PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 30 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	SANDOZ GMBH	0	1	0
732085	114946024	ACCOFIL 12 MU/0,2 ML SOLUCION INYECTABLE Y PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 12 millones U inyectable 0,2 ml jeringa precargada	12 millones U inyectable 0,2 ml	Jeringa precargada	5	jeringa precargada	FILGRASTIM 60 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
732086	114946033	ACCOFIL 70 MU/0,73 ML SOLUCION INYECTABLE Y PARA PERFUSION EN JERINGA PRECARGADA	Filgrastim 70 millones U inyectable 0,73 ml jeringa precargada	70 millones U inyectable 0,73 ml	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EN JERINGA PRECARGADA	L03AA02 - Filgrastim	ACCORD HEALTHCARE S.L.U.	0	1	0
845826	59102	NEUPOGEN 30 MU (0,3 mg/ml) SOLUCION INYECTABLE	Filgrastim 30 millones U inyectable 1 ml	30 millones U	Vial	5	vial para inyección	FILGRASTIM 30 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AA02 - Filgrastim	AMGEN EUROPE B.V.	0	0	0
867465	64315	NEUPOGEN 48 MU (0,96 mg/ml) SOLUCION INYECTABLE EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	1	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L03AA02 - Filgrastim	AMGEN EUROPE B.V.	0	0	0
886077	64315	NEUPOGEN 48 MU (0,96 mg/ml) SOLUCION INYECTABLE EN JERINGA PRECARGADA	Filgrastim 48 millones U inyectable 0,5 ml jeringa precargada	48 millones U	Jeringa precargada	5	jeringa precargada	FILGRASTIM 96 millones U	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L03AA02 - Filgrastim	AMGEN EUROPE B.V.	0	0	0
