cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
655916	67982	YASMINELLE 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
655917	67983	YASMINELLE DIARIO 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
656005	68025	LIOFORA DIARIO 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
656006	68026	LIOFORA 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
661540	70093	YAZ 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
661541	70093	YAZ 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	84	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
661846	70233	ELOINE 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
661847	70233	ELOINE 3 mg / 0,02 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	84	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
668000	72022	DROSIANELLE 3 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668001	72022	DROSIANELLE 3 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668005	71747	DROSIANE 3 MG/0.03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668006	71747	DROSIANE 3 MG/0.03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668019	72025	DRETINELLE 0.02 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	THERAMEX IRELAND LIMITED	0	1	0	0
668024	72027	DRETINE 0.03 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	THERAMEX IRELAND LIMITED	0	1	0	0
668027	72028	DROSURELLE 0.02 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	LABORATORIOS EFFIK S.A.	0	1	0	0
668028	72028	DROSURELLE 0.02 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	LABORATORIOS EFFIK S.A.	0	1	0	0
668031	72031	DROSURE 0.03 mg/3 mg  COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	21	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	LABORATORIOS EFFIK S.A.	0	1	0	0
668032	72031	DROSURE 0.03 mg/3 mg  COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	63	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	LABORATORIOS EFFIK S.A.	0	1	0	0
668035	72032	DROSIANELLE DIARIO 0.02 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668036	72032	DROSIANELLE DIARIO 0.02 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,02 mg comprimido	3 mg/0,02 mg	Blister	84	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
668040	72033	DROSIANE DIARIO 0.03 mg/3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Drospirenona/Etinilestradiol 3 mg/0,03 mg comprimido	3 mg/0,03 mg	Blister	28	comprimido	DROSPIRENONA 3 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA12 - Drospirenona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
