cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
651551	66904	BALIANCA 2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	21	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
651552	66904	BALIANCA 2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	63	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
651553	66905	BELARA 2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	21	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
651555	66905	BELARA 2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	63	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
664787	71898	BELARA DIARIO 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	28	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
664788	71898	BELARA DIARIO 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	84	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
664932	71968	BALIANCA DIARIO  2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	28	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
664933	71968	BALIANCA DIARIO  2 mg/0,03 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	84	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
678015	5503487	BELARA 0,03mg/2mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	21	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
678016	5503487	BELARA 0,03mg/2mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Clormadinona/Etinilestradiol 2 mg/0,03 mg comprimido	2 mg/0,03 mg	Blister	63	comprimido	CLORMADINONA ACETATO 2 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA15 - Clormadinona y etinilestradiol	GEDEON RICHTER PLC.	0	0	0
