cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
671610	61534	INTRALIPID  300 mg/ml emulsion para perfusion solucion inyectable	Aceite de soja purificado 300 mg/ml inyectable perfusión 250 ml	300 mg/ml inyectable 250 ml	Frasco	1	bolsa perfusión	ACEITE SOJA PURIFICADO 300 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	FRESENIUS KABI ESPAÑA, S.A.U.	1997-12-15	0	2025-06-11	Anulado	2025-06-11	1	0	0	0
692725	43165	INTRALIPID 200 mg/ml EMULSION PARA PERFUSION	Aceite de soja purificado 200 mg/ml inyectable perfusión 250 ml	200 mg/ml inyectable 250 ml	Bolsa	1	bolsa perfusión	ACEITE SOJA PURIFICADO 200 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	FRESENIUS KABI ESPAÑA, S.A.U.	1972-01-01	1	2013-06-28	Autorizado	1972-01-01	1	0	0	0
692726	43165	INTRALIPID 200 mg/ml EMULSION PARA PERFUSION	Aceite de soja purificado 200 mg/ml inyectable perfusión 500 ml	200 mg/ml inyectable 500 ml	Bolsa	1	bolsa perfusión	ACEITE SOJA PURIFICADO 200 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	FRESENIUS KABI ESPAÑA, S.A.U.	1972-01-01	1	2013-06-28	Autorizado	1972-01-01	1	0	0	0
692727	61534	INTRALIPID  300 mg/ml emulsion para perfusion solucion inyectable	Aceite de soja purificado 300 mg/ml inyectable perfusión 250 ml	300 mg/ml inyectable 250 ml	Bolsa	1	bolsa perfusión	ACEITE SOJA PURIFICADO 300 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	FRESENIUS KABI ESPAÑA, S.A.U.	1997-12-15	0	2025-06-11	Anulado	2025-06-11	1	0	0	0
787739	62525	SOYACAL 10% EMULSION PARA PERFUSION	Aceite de soja purificado 100 mg/ml inyectable perfusión 100 ml	100 mg/ml inyectable 100 ml	Frasco	20	frasco perfusión	ACEITE SOJA PURIFICADO 100 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
787812	62525	SOYACAL 10% EMULSION PARA PERFUSION	Aceite de soja purificado 100 mg/ml inyectable perfusión 250 ml	100 mg/ml inyectable 250 ml	Frasco	20	frasco perfusión	ACEITE SOJA PURIFICADO 100 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
788000	62525	SOYACAL 10% EMULSION PARA PERFUSION	Aceite de soja purificado 100 mg/ml inyectable perfusión 500 ml	100 mg/ml inyectable 500 ml	Frasco	10	frasco perfusión	ACEITE SOJA PURIFICADO 100 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA02 - Emulsiones grasas	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
788042	62526	SOYACAL 20% EMULSION PARA PERFUSION	Aceite de soja purificado 200 mg/ml inyectable perfusión 100 ml	200 mg/ml inyectable 100 ml	Frasco	20	frasco perfusión	ACEITE SOJA PURIFICADO 200 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA - Soluciones para nutricion parenteral	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
788265	62526	SOYACAL 20% EMULSION PARA PERFUSION	Aceite de soja purificado 200 mg/ml inyectable perfusión 250 ml	200 mg/ml inyectable 250 ml	Frasco	20	frasco perfusión	ACEITE SOJA PURIFICADO 200 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA - Soluciones para nutricion parenteral	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
788356	62526	SOYACAL 20% EMULSION PARA PERFUSION	Aceite de soja purificado 200 mg/ml inyectable perfusión 500 ml	200 mg/ml inyectable 500 ml	Frasco	10	frasco perfusión	ACEITE SOJA PURIFICADO 200 mg	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	1	B05BA - Soluciones para nutricion parenteral	LABORATORIOS GRIFOLS S.A.	1999-05-01	0	2017-06-08	Anulado	2017-06-08	1	0	0	0
