product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
03-0393-03	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0393-04	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0393-05	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0393-06	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0393-07	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0393-08	40238013	valproic acid 300 MG Delayed Release Oral Tablet	1099792				
03-0394-03							
03-0394-04							
03-0394-05							
03-0394-06							
03-0394-07							
03-0394-08							
