product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0291-01	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N10	10
24-0291-02	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N60	60
24-0291-03	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N100	100
24-0291-04	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N180	180
24-0291-05	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al calendar blister, N14	14
24-0291-06	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al calendar blister, N56	56
24-0291-07	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al calendar blister, N168	168
24-0291-08	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N200	200
24-0291-09	Ticagrelor Ascend 60 mg film-coated tablets	24-0291	06-NOV-24	LV/H/0242/001	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al calendar blister, N196	196
24-0292-01	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N10	10
24-0292-02	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N60	60
24-0292-03	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N100	100
24-0292-04	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N180	180
24-0292-05	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N14	14
24-0292-06	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N56	56
24-0292-07	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N168	168
24-0292-08	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al unit-dose blister, N100	100
24-0292-09	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N200	200
24-0292-10	Ticagrelor Ascend 90 mg film-coated tablets	24-0292	06-NOV-24	LV/H/0242/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N196	196
