product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/15/1015/001	Strensiq	EU/1/15/1015/001	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	12 mg/0,3 ml	Glass vial, N12	12
EU/1/15/1015/002	Strensiq	EU/1/15/1015/002	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	12 mg/0,3 ml	Glass vial, N1	1
EU/1/15/1015/003	Strensiq	EU/1/15/1015/003	28-AUG-15	EMEA/H/C/003794	100 mg/ml	Solution for injection	80 mg/0,8 ml	Glass vial, N1	1
EU/1/15/1015/004	Strensiq	EU/1/15/1015/004	28-AUG-15	EMEA/H/C/003794	100 mg/ml	Solution for injection	80 mg/0,8 ml	Glass vial, N12	12
EU/1/15/1015/005	Strensiq	EU/1/15/1015/005	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	18 mg/0,45 ml	Glass vial, N1	1
EU/1/15/1015/006	Strensiq	EU/1/15/1015/006	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	18 mg/0,45 ml	Glass vial, N12	12
EU/1/15/1015/007	Strensiq	EU/1/15/1015/007	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	28 mg/0,7 ml	Glass vial, N1	1
EU/1/15/1015/008	Strensiq	EU/1/15/1015/008	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	28 mg/0,7 ml	Glass vial, N12	12
EU/1/15/1015/009	Strensiq	EU/1/15/1015/009	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	40 mg/1 ml	Glass vial, N1	1
EU/1/15/1015/010	Strensiq	EU/1/15/1015/010	28-AUG-15	EMEA/H/C/003794	40 mg/ml	Solution for injection	40 mg/1 ml	Glass vial, N12	12
