cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
659065	68802	FOSTER 100 MICROGRAMOS /6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar	100 microgramos/6 microgramos/dosis	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
659075	68809	FORMODUAL 100 MICROGRAMOS /6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar	100 microgramos/6 microgramos/dosis	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
700581	76713	FOSTER NEXTHALER 100 MICROGRAMOS/6 MICROGRAMOS/INHALACION POLVO PARA INHALACION	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar (polvo)	100 microgramos/6 microgramos	Envase multidosis	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
700582	76740	FORMODUAL NEXTHALER 100 MICROGRAMOS/6 MICROGRAMOS INHALACION POLVO PARA INHALACION	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar (polvo)	100 microgramos/6 microgramos	Envase multidosis	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
709801	80599	FOSTER 200 MICROGRAMOS /6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol 200 microgramos/6 microgramos/dosis inhalación pulmonar	200 microgramos/6 microgramos	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 200 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
709802	80600	FORMODUAL 200 MICROGRAMOS /6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol 200 microgramos/6 microgramos/dosis inhalación pulmonar	200 microgramos/6 microgramos	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 200 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
710247	80707	FOSTER NEXTHALER 200 MICROGRAMOS/6 MICROGRAMOS POR INHALACION POLVO PARA INHALACION	Beclometasona/Formoterol 200 microgramos/6 microgramos/dosis inhalación pulmonar (polvo)	200 microgramos/6 microgramos	Inhalador	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 200 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
710249	80708	FORMODUAL NEXTHALER 200 MICROGRAMOS/6 MICROGRAMOS POR INHALACION POLVO PARA INHALACION	Beclometasona/Formoterol 200 microgramos/6 microgramos/dosis inhalación pulmonar (polvo)	200 microgramos/6 microgramos	Inhalador	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 200 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AK08 - Formoterol y beclometasona	CHIESI ESPAÑA S.A.U.	0	0	0
761741	88525	LUFORBEC 100 MICROGRAMOS/6 MICROGRAMOS/PULSACIÓN SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar	100 microgramos/6 microgramos/dos	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	LABORATORIOS ERN S.A.	0	0	0
764529	89439	BIBECFO 100 MICROGRAMOS/6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol 100 microgramos/6 microgramos/dosis inhalación pulmonar	100 microgramos/6 microgramos/dosis	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 100 microgramos|FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AK08 - Formoterol y beclometasona	CIPLA EUROPE N.V.	0	0	0
