cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
607051	67443	PROTOXIDO DE NITROGENO MEDICINAL MESSER, GAS PARA INHALACION EN BOTELLA	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	20	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	MESSER IBERICA DE GASES, S.A.U.	2006-01-16	1	2018-07-10	Autorizado	2006-01-16	1	0	0	0
651886	66970	OXIDO NITROSO MEDICINAL GAS AIR LIQUIDE 98,0 V/V GAS LICUADO MEDICINAL EN BALA DE GAS	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	2,85	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-03	1	0	0	0
651887	66970	OXIDO NITROSO MEDICINAL GAS AIR LIQUIDE 98,0 V/V GAS LICUADO MEDICINAL EN BALA DE GAS	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	5,69	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-03	1	0	0	0
651888	66970	OXIDO NITROSO MEDICINAL GAS AIR LIQUIDE 98,0 V/V GAS LICUADO MEDICINAL EN BALA DE GAS	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	11,4	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-03	1	0	0	0
651889	66970	OXIDO NITROSO MEDICINAL GAS AIR LIQUIDE 98,0 V/V GAS LICUADO MEDICINAL EN BALA DE GAS	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	24,5	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	0	2014-04-26	Autorizado	2005-08-03	1	0	0	0
651890	66970	OXIDO NITROSO MEDICINAL GAS AIR LIQUIDE 98,0 V/V GAS LICUADO MEDICINAL EN BALA DE GAS	Protóxido nitroso 98% v/v gas medicinal	98% v/v	Bala de gas	28,49	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-03	1	0	0	0
651938	66975	OXIDO NITROSO MEDICINAL AIR LIQUIDE 98% V/V GAS CRIOGENICO MEDICINAL	Protóxido nitroso 98% v/v gas medicinal	98% v/v	RECIPIENTE CRIOGÉNICO FIJO	3000	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-02	1	0	0	0
651939	66975	OXIDO NITROSO MEDICINAL AIR LIQUIDE 98% V/V GAS CRIOGENICO MEDICINAL	Protóxido nitroso 98% v/v gas medicinal	98% v/v	RECIPIENTE CRIOGÉNICO FIJO	3135	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-02	1	0	0	0
651940	66975	OXIDO NITROSO MEDICINAL AIR LIQUIDE 98% V/V GAS CRIOGENICO MEDICINAL	Protóxido nitroso 98% v/v gas medicinal	98% v/v	RECIPIENTE CRIOGÉNICO FIJO	3200	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-02	1	0	0	0
651941	66975	OXIDO NITROSO MEDICINAL AIR LIQUIDE 98% V/V GAS CRIOGENICO MEDICINAL	Protóxido nitroso 98% v/v gas medicinal	98% v/v	RECIPIENTE CRIOGÉNICO FIJO	3424	l	OXIDO NITROSO 98 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	1	N01AX13 - Oxido nitroso	AIR LIQUIDE SANTE INTERNATIONAL	2005-08-02	1	2011-11-29	Autorizado	2005-08-02	1	0	0	0
