product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
05-0313-04	19007332	methotrexate 2.5 MG Oral Tablet	105585				
05-0313-05	19007332	methotrexate 2.5 MG Oral Tablet	105585				
05-0313-06	19007332	methotrexate 2.5 MG Oral Tablet	105585				
05-0314-04	1305085	methotrexate 5 MG Oral Tablet	283511				
05-0314-05	1305085	methotrexate 5 MG Oral Tablet	283511				
05-0314-06	1305085	methotrexate 5 MG Oral Tablet	283511				
