product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
94-0187-01	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, Paper/Al/PE sachet, N30	30
94-0187-02	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, Paper/Al/PE sachet, N50	50
94-0187-03	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, Paper/Al/PE sachet, N100	100
94-0187-04	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, PET/Al/PE sachet, N30	30
94-0187-05	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, PET/Al/PE sachet, N50	50
94-0187-06	Hepa-Merz 3000 mg granules for oral solution	94-0187	03-MAY-11	94-0187	3000 mg	Granules for oral solution	3 g/5 g	Carton box, PET/Al/PE sachet, N100	100
94-0188-02	Hepa-Merz 5 g/10 ml concentrate for solution for infusion	94-0188	03-MAY-11	94-0188	5 g/10 ml	Concentrate for solution for infusion	5 g/10 ml	Carton box, Glass ampoule, N10	10
94-0188-03	Hepa-Merz 5 g/10 ml concentrate for solution for infusion	94-0188	03-MAY-11	94-0188	5 g/10 ml	Concentrate for solution for infusion	5 g/10 ml	Carton box, Glass ampoule, N30	30
I001175-01	Hepa-Merz 3000 3 g/5 g granules for oral solution	I001175	20-APR-20	I001175-001	3000 mg	Granules for oral solution	3 g/5 g	Carton box, Paper/Al/PE sachet, N30	30
I001325-01	Hepa-Merz concentrate for solution for infusion 0.5 g/ml	I001325	18-AUG-21	I001325-001	5 g/10 ml	Concentrate for solution for infusion	5 g/10 ml	Carton box, Glass ampoule, N10	10
