cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
649483	61492	ATENOLOL NORMON 50 mg COMPRIMIDOS RECUBIERTOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	500	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C07AB03 - Atenolol	LABORATORIOS NORMON S.A.	0	0	0
649491	61493	ATENOLOL NORMON 100 mg COMPRIMIDOS RECUBIERTOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	500	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C07AB03 - Atenolol	LABORATORIOS NORMON S.A.	0	0	0
653252	62446	ATENOLOL ALTER 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS ALTER S.A.	0	0	0
653255	57397	ATENOLOL ALTER 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS ALTER S.A.	0	0	0
656482	68229	ATENOLOL TARBIS 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	TARBIS FARMA S.L.	0	0	0
656483	68229	ATENOLOL TARBIS 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	TARBIS FARMA S.L.	0	0	0
658093	68235	ATENOLOL APOTEX 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	APOTEX EUROPE B.V.	0	0	0
658095	68236	ATENOLOL APOTEX 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	APOTEX EUROPE B.V.	0	0	0
658097	68237	ATENOLOL TARBIS 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	30	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	TARBIS FARMA S.L.	0	0	0
658098	68237	ATENOLOL TARBIS 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	TARBIS FARMA S.L.	0	0	0
700484	55529	BLOKIUM 100 mg COMPRIMIDOS	Atenolol 100 mg comprimido	100 mg	Blister	30	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ALMIRALL S.A.	0	0	0
700542	55529	BLOKIUM 100 mg COMPRIMIDOS	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ALMIRALL S.A.	0	0	0
700591	56695	BLOKIUM 50 mg COMPRIMIDOS	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ALMIRALL S.A.	0	0	0
701151	56695	BLOKIUM 50 mg COMPRIMIDOS	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ALMIRALL S.A.	0	0	0
703355	62735	ATENOLOL PLACASOD 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	SANDOZ FARMACEUTICA S.A.	0	0	0
703363	62735	ATENOLOL PLACASOD 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	SANDOZ FARMACEUTICA S.A.	0	0	0
703389	62734	ATENOLOL PLACASOD 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	30	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	SANDOZ FARMACEUTICA S.A.	0	0	0
703603	62734	ATENOLOL PLACASOD 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	SANDOZ FARMACEUTICA S.A.	0	0	0
705756	63147	ATENOLOL CINFA 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS CINFA S.A.	0	0	0
706374	63146	ATENOLOL CINFA 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	30	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS CINFA S.A.	0	0	0
706721	63146	ATENOLOL CINFA 100 mg COMPRIMIDOS EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS CINFA S.A.	0	0	0
706739	63147	ATENOLOL CINFA 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS CINFA S.A.	0	0	0
706747	62926	ATENOLOL ARISTO 50 mg EFG	Atenolol 50 mg comprimido	50 mg	Blister	30	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ARISTO PHARMA IBERIA S.L.	0	0	0
706754	62927	ATENOLOL ARISTO 100 mg EFG	Atenolol 100 mg comprimido	100 mg	Blister	30	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ARISTO PHARMA IBERIA S.L.	0	0	0
706820	62927	ATENOLOL ARISTO 100 mg EFG	Atenolol 100 mg comprimido	100 mg	Blister	60	comprimido	ATENOLOL 100 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ARISTO PHARMA IBERIA S.L.	0	0	0
706838	62926	ATENOLOL ARISTO 50 mg EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	ARISTO PHARMA IBERIA S.L.	0	0	0
712398	62446	ATENOLOL ALTER 50 mg COMPRIMIDOS EFG	Atenolol 50 mg comprimido	50 mg	Blister	60	comprimido	ATENOLOL 50 mg	VÍA ORAL	COMPRIMIDO	C07AB03 - Atenolol	LABORATORIOS ALTER S.A.	0	0	0
