cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
650545	66513	INEGY 10 mg/20 mg COMPRIMIDOS	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	ORGANON SALUD S.L.	0	0	0
650682	66571	VYTORIN 10 mg/20 mg COMPRIMIDOS	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	ORGANON SALUD S.L.	0	0	0
654775	66514	INEGY 10 mg/40 mg COMPRIMIDOS	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	ORGANON SALUD S.L.	0	0	0
654776	66570	VYTORIN 10 mg/40 mg COMPRIMIDOS	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	ORGANON SALUD S.L.	0	0	0
708597	80398	EZETIMIBA/SIMVASTATINA VIATRIS 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	VIATRIS LIMITED	0	0	0
708599	80400	EZETIMIBA/SIMVASTATINA VIATRIS 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	VIATRIS LIMITED	0	0	0
713122	81313	EZETIMIBA/SIMVASTATINA SUN 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
713134	81314	EZETIMIBA/SIMVASTATINA SUN 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
715132	81802	EZETIMIBA/SIMVASTATINA APOTEX 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	APOTEX EUROPE B.V.	0	0	0
715134	81803	EZETIMIBA/SIMVASTATINA APOTEX 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	APOTEX EUROPE B.V.	0	0	0
715148	81809	EZETIMIBA/SIMVASTATINA STADA 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	LABORATORIO STADA S.L.	0	0	0
715155	81810	EZETIMIBA/SIMVASTATINA STADA 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	LABORATORIO STADA S.L.	0	0	0
715184	81813	EZETIMIBA/SIMVASTATINA SANDOZ 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	10 mg/40 mg	Blister	28	comprimido	SIMVASTATINA 40 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	SANDOZ FARMACEUTICA S.A.	0	0	0
715199	81814	EZETIMIBA/SIMVASTATINA SANDOZ 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	10 mg/20 mg	Blister	28	comprimido	EZETIMIBA 10 mg|SIMVASTATINA 20 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	SANDOZ FARMACEUTICA S.A.	0	0	0
715801	81979	EZETIMIBA/SIMVASTATINA KRKA 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	10 mg/20 mg	Blister	28	comprimido	EZETIMIBA 10 mg|SIMVASTATINA 20 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	PHARMAZAC S.A.	0	0	0
715819	81981	EZETIMIBA/SIMVASTATINA KRKA 10 MG/40 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 40 mg/10 mg comprimido	10 mg/40 mg	Blister	28	comprimido	EZETIMIBA 10 mg|SIMVASTATINA 40 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	PHARMAZAC S.A.	0	0	0
718511	82305	EZETIMIBA/SIMVASTATINA DZ 10 MG/20 MG COMPRIMIDOS EFG	Simvastatina/Ezetimiba 20 mg/10 mg comprimido	20 mg/10 mg	Blister	28	comprimido	SIMVASTATINA 20 mg|EZETIMIBA 10 mg	VÍA ORAL	COMPRIMIDO	C10BA02 - Simvastatina y ezetimiba	DAY ZERO EHF.	0	0	0
