ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/13/836/001	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	10 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/002	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	14 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/003	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	21 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/004	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	28 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/005	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	30 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/006	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	42 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/007	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	50 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/008	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	56 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/009	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	98 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
EU/1/13/836/010	EMEA/H/C/002671	10 mg	film-coated tablet	Oral use	blister (PVC/PVDC/Alu)	100 tablets		memantine-ratiopharm	Memantine ratiopharm	EU/1/13/836	memantine hydrochloride	memantine	N06DX01	Ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/memantine-ratiopharm	Authorised
