ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/486/001	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	7 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/002	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	14 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/003	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	28 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/004	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	30 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/005	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	56 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/006	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	60 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/007	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	90 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/008	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	112 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/009	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	180 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/010	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	336 tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
EU/1/08/486/011	EMEA/H/C/001051	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	336 (3x112) tablets		xiliarx	Xiliarx	EU/1/08/486	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/xiliarx	Authorised
