ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/10/615/001	EMEA/H/C/001125	5 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/002	EMEA/H/C/001125	5 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/005	EMEA/H/C/001125	20 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/006	EMEA/H/C/001125	20 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/009	EMEA/H/C/001125	100 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/010	EMEA/H/C/001125	100 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/013	EMEA/H/C/001125	140 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/014	EMEA/H/C/001125	140 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/017	EMEA/H/C/001125	180 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/018	EMEA/H/C/001125	180 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/021	EMEA/H/C/001125	250 mg	Capsule, hard	Oral use	bottle (glass)	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/022	EMEA/H/C/001125	250 mg	Capsule, hard	Oral use	bottle (glass)	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/025	EMEA/H/C/001125	5 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/026	EMEA/H/C/001125	5 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/027	EMEA/H/C/001125	20 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/028	EMEA/H/C/001125	20 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/029	EMEA/H/C/001125	100 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/030	EMEA/H/C/001125	100 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/031	EMEA/H/C/001125	140 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/032	EMEA/H/C/001125	140 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/033	EMEA/H/C/001125	180 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/034	EMEA/H/C/001125	180 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/035	EMEA/H/C/001125	250 mg	Capsule, hard	Oral use	sachet	5 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
EU/1/10/615/036	EMEA/H/C/001125	250 mg	Capsule, hard	Oral use	sachet	20 capsules		temozolomide-accord	Temozolomide Accord	EU/1/10/615	temozolomide	temozolomide	L01AX03	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/temozolomide-accord	Authorised
