cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
652414	67134	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
652415	67135	705108	lamotrigine 100 MG Oral Tablet	198427				
652416	67136	705152	lamotrigine 50 MG Oral Tablet	199322				
652417	67136	705152	lamotrigine 50 MG Oral Tablet	199322				
652418	67137	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652419	67137	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652422	67137	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652428	67141	19069199	lamotrigine 25 MG Oral Tablet	282401				
652450	67150	705152	lamotrigine 50 MG Oral Tablet	199322				
652455	67151	705108	lamotrigine 100 MG Oral Tablet	198427				
652456	67152	705110	lamotrigine 200 MG Oral Tablet	198429				
652590	67176	705152	lamotrigine 50 MG Oral Tablet	199322				
652591	67177	705108	lamotrigine 100 MG Oral Tablet	198427				
652592	67178	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
652863	67318	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652864	67318	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652865	67318	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
652866	67319	705152	lamotrigine 50 MG Oral Tablet	199322				
652868	67319	705152	lamotrigine 50 MG Oral Tablet	199322				
652869	67320	705108	lamotrigine 100 MG Oral Tablet	198427				
652870	67321	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
652916	67350	705108	lamotrigine 100 MG Oral Tablet	198427				
652919	67351	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
652921	67352	705152	lamotrigine 50 MG Oral Tablet	199322				
656062	66695	705152	lamotrigine 50 MG Oral Tablet	199322				
656063	66696	705108	lamotrigine 100 MG Oral Tablet	198427				
656068	66697	19069199	lamotrigine 25 MG Oral Tablet	282401				
656069	66698	705110	lamotrigine 200 MG Oral Tablet	198429				
658804	68643	705152	lamotrigine 50 MG Oral Tablet	199322				
658805	68644	705108	lamotrigine 100 MG Oral Tablet	198427				
658806	68645	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
668798	61561	19107590	lamotrigine 5 MG Oral Tablet	432735				
668962	61569	19135489	lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal]	849051	EXACT			
670851	61568	19006207	lamotrigine 100 MG Oral Tablet [Lamictal]	105018				
670901	61563	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
670919	61562	19006206	lamotrigine 50 MG Oral Tablet [Lamictal]	105017				
703173	64391	705191	lamotrigine 2 MG Tablet for Oral Suspension [Lamictal]	542426	EXACT			
715230	81816	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
715232	81817	705152	lamotrigine 50 MG Oral Tablet	199322				
715233	81818	705108	lamotrigine 100 MG Oral Tablet	198427				
715234	81819	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
717199	64462	705108	lamotrigine 100 MG Oral Tablet	198427				
717215	64463	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
718163	64464	705152	lamotrigine 50 MG Oral Tablet	199322				
721872	61561	19107590	lamotrigine 5 MG Oral Tablet	432735				
731494	61563	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
731495	61568	19006207	lamotrigine 100 MG Oral Tablet [Lamictal]	105018				
731557	61569	19135489	lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal]	849051	EXACT			
731558	61562	19006206	lamotrigine 50 MG Oral Tablet [Lamictal]	105017				
731559	64464	705152	lamotrigine 50 MG Oral Tablet	199322				
731560	64462	705108	lamotrigine 100 MG Oral Tablet	198427				
731563	63747	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
731566	65284	705152	lamotrigine 50 MG Oral Tablet	199322				
731567	63288	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
731568	64943	705108	lamotrigine 100 MG Oral Tablet	198427				
731573	64463	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
731574	65283	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
764612	89454	705108	lamotrigine 100 MG Oral Tablet	198427				
764614	89456	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
764617	89455	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
764618	89453	705152	lamotrigine 50 MG Oral Tablet	199322				
764619	89453	705152	lamotrigine 50 MG Oral Tablet	199322				
769620	65283	19135488	lamotrigine 200 MG Disintegrating Oral Tablet [Lamictal]	849050	EXACT			
770941	65284	705152	lamotrigine 50 MG Oral Tablet	199322				
779082	61569	19135489	lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal]	849051	EXACT			
794396	64943	705108	lamotrigine 100 MG Oral Tablet	198427				
916791	63288	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
917310	63747	19020051	lamotrigine 25 MG Disintegrating Oral Tablet	198430	EXACT			
