ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/722/001	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/002	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/003	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/004	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/005	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/006	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/007	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/008	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/009	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/010	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/722/011	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/012	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/013	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/014	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/015	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/016	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/017	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/018	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/019	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/020	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/722/021	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/022	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/023	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/024	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/025	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/026	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/027	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/028	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/029	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/722/030	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
