ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/389/001	19123384	abatacept 250 MG Injection [Orencia]	616018	EXACT			2025-12-04
EU/1/07/389/002	19123384	abatacept 250 MG Injection [Orencia]	616018	EXACT			2025-12-04
EU/1/07/389/003	19123384	abatacept 250 MG Injection [Orencia]	616018	EXACT			2025-12-04
EU/1/07/389/004	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/005	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/006	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/007	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/008	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/009	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/010	40241524	1 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1145932	EXACT			2025-12-04
EU/1/07/389/011	36249219	1 ML abatacept 125 MG/ML Auto-Injector [Orencia]	1799230	EXACT			2025-12-04
EU/1/07/389/012	36249219	1 ML abatacept 125 MG/ML Auto-Injector [Orencia]	1799230	EXACT			2025-12-04
EU/1/07/389/013	1592300	0.4 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1925255	EXACT			2025-12-04
EU/1/07/389/014	1592302	0.7 ML abatacept 125 MG/ML Prefilled Syringe [Orencia]	1925257	EXACT			2025-12-04
