cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
757400	87916	2913923	sapropterin 100 MG Effervescent Oral Tablet	OMOP5130719				
759855	1211620003	40239922	sapropterin dihydrochloride 100 MG Powder for Oral Solution	1111018	EXACT			2025-12-04
759856	1211620004	46234056	sapropterin dihydrochloride 500 MG Powder for Oral Solution	1653217	EXACT			2025-12-04
764537	89442	2913923	sapropterin 100 MG Effervescent Oral Tablet	OMOP5130719				
765876	89850	2913923	sapropterin 100 MG Effervescent Oral Tablet	OMOP5130719				
