cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
674682	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 5 ml	0,5 mmol/ml	Vial	1	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682225	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 10 ml	0,5 mmol/ml	Vial	10	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682226	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 15 ml	0,5 mmol/ml	Vial	10	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682244	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 100 ml	0,5 mmol/ml	Frasco	10	frasco perfusión	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682246	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 10 ml	0,5 mmol/ml	Vial	1	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682247	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 100 ml	0,5 mmol/ml	Frasco	1	frasco perfusión	GADOPENTETATO DIMEGLUMINA 0,5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682248	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 15 ml	0,5 mmol/ml	Vial	1	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682249	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 20 ml	0,5 mmol/ml	Vial	1	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682272	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 30 ml	0,5 mmol/ml	Vial	1	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682273	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 30 ml	0,5 mmol/ml	Vial	10	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682274	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 20 ml	0,5 mmol/ml	Vial	10	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682275	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 5 ml	0,5 mmol/ml	Vial	5	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682276	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 10 ml	0,5 mmol/ml	Vial	5	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682277	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 15 ml	0,5 mmol/ml	Vial	5	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682279	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 20 ml	0,5 mmol/ml	Vial	5	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
682280	72707	MAGNETOLUX 500 MICROMOL/ml SOLUCION INYECTABLE	Ácido gadopentético 0,5 mmol/ml inyectable 30 ml	0,5 mmol/ml	Vial	5	vial para inyección	GADOPENTETATO DIMEGLUMINA 0.5 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	V08CA01 - Acido gadopentetico	SANOCHEMIA PHARMAZEUTIKA AG	0	0	0
