product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
95-0292-01	Loperamide-Grindeks 2 mg cietās kapsulas	95-0292	01-FEB-11	95-0292	2 mg	Capsule, hard	2 mg	Carton box, PVC/Al blister, N10	10
