cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
603011	61109	CRISTALMINA 10 mg/ml SOLUCION PARA PULVERIZACION CUTANEA	Clorhexidina 10 mg/ml líquido uso tópico	10 mg/ml	Frasco+bomba pulverizadora	5000	ml	CLORHEXIDINA DIGLUCONATO 10 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS SALVAT S.A.	0	0	0
603012	61109	CRISTALMINA 10 mg/ml SOLUCION PARA PULVERIZACION CUTANEA	Clorhexidina 10 mg/ml líquido uso tópico	10 mg/ml	Frasco+bomba pulverizadora	3750	ml	CLORHEXIDINA DIGLUCONATO 10 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS SALVAT S.A.	0	0	0
607524	88105	CLORXIL 5 MG/ML SOLUCION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	1000	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607525	88105	CLORXIL 5 MG/ML SOLUCION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	2500	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607526	88105	CLORXIL 5 MG/ML SOLUCION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	5000	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607527	88105	CLORXIL 5 MG/ML SOLUCION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	12500	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607529	88106	CLORXIL 5 MG/ML SOLUCION PARA PULVERIZACION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	2500	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607530	88106	CLORXIL 5 MG/ML SOLUCION PARA PULVERIZACION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	5000	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607532	88106	CLORXIL 5 MG/ML SOLUCION PARA PULVERIZACION CUTANEA	Clorhexidina 5 mg/ml líquido uso tópico	5 mg/ml	Frasco	12500	ml	CLORHEXIDINA DIGLUCONATO 5 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	D08AC02 - Clorhexidina	LABORATORIOS BOHM S.A.	0	0	0
607602	88384	AQUASEPTIC PHARMA 20 MG/ML SOLUCIÓN CUTÁNEA	Clorhexidina 20 mg/ml líquido uso tópico	20 mg/ml	Frasco	1800	ml	CLORHEXIDINA DIGLUCONATO 20 mg	USO CUTÁNEO	SOLUCIÓN CUTÁNEA	D08AC02 - Clorhexidina	VESISMIN S.L.U.	0	0	0
