ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/21/1578/001	EMEA/H/C/005782	25 mg	Capsule, hard	Oral use	blister (OPA/alu/PVC/alu)	capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/002	EMEA/H/C/005782	25 mg	Capsule, hard	Oral use	blister (OPA/alu/PVC/alus)	30 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/003	EMEA/H/C/005782	25 mg	Capsule, hard	Oral use	bottle (HDPE)	capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/004	EMEA/H/C/005782	25 mg	Capsule, hard	Oral use	bottle (HDPE)	30 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/005	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	blister (OPA/alu/PVC/alu)	10 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/006	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	blister (OPA/alu/PVC/alu)	30 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/007	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	blistuer (OPA/alu/PVC/alu)	90 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/008	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	abottle (HDPE)	10 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/009	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	bottle (HDPE)	30 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
EU/1/21/1578/010	EMEA/H/C/005782	50 mg	Capsule, hard	Oral use	(HDPE)	90 capsules		ontilyv	Ontilyv	EU/1/21/1578	opicapone	opicapone	N04;N04BX04	Bial Portela & Companhia S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ontilyv	Lapsed
