ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/10/619/001	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	14 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/002	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	28 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/003	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	30 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/004	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	50 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/005	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	84 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/006	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	90 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/007	EMEA/H/C/001143	75 mg/75 mg	Film-coated tablet	Oral use	blister (alu)	100 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/008	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	14 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/009	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	28 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/010	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	30 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/011	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	50 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/012	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	84 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/013	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	90 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
EU/1/10/619/014	EMEA/H/C/001143	75 mg/100 mg	Film-coated tablet	Oral use	blister (alu)	100 x 1 tablets		duoplavin	DuoPlavin	EU/1/10/619	clopidogrel;acetylsalicylic acid	clopidogrel;acetylsalicylic acid	B01AC30	Sanofi Winthrop Industrie	https://www.ema.europa.eu/en/medicines/human/EPAR/duoplavin	Authorised
