cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
674127	96011001	CAELYX PEGYLATED LIPOSOMAL 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Doxorubicina liposomal pegilada 2 mg/ml inyectable perfusión 10 ml	2 mg/ml inyectable 10 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	BAXTER HOLDING B.V.	1997-07-01	1	2012-01-02	Autorizado	1997-07-01	1	0	0	0
677175	73266	DOXORUBICINA ACCORD 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 5 ml	2 mg/ml inyectable 5 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	ACCORD HEALTHCARE S.L.U.	2011-07-04	1	2012-03-05	Autorizado	2011-07-04	1	0	0	0
677176	73266	DOXORUBICINA ACCORD 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 25 ml	2 mg/ml inyectable 25 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	ACCORD HEALTHCARE S.L.U.	2011-07-04	1	2012-03-07	Autorizado	2011-07-04	1	0	0	0
677177	73266	DOXORUBICINA ACCORD 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 100 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	ACCORD HEALTHCARE S.L.U.	2011-07-04	1	2012-03-07	Autorizado	2011-07-04	1	0	0	0
679506	61085	DOXORUBICINA TEDEC 2 MG/ML CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	Doxorubicina 2 mg/ml inyectable perfusión 5 ml	2 mg/ml inyectable 5 ml	Vial	1	vial para inyección	DOXORUBICINA 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	SOLUCIÓN INYECTABLE	1	L01DB01 - Doxorubicina	MEIJI PHARMA SPAIN S.A.	1996-07-01	0	2025-07-23	Anulado	2025-07-23	1	0	0	0
687249	75345	DOXORUBICINA AUROVITAS 2 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 5 ml	2 mg/ml inyectable 5 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	EUGIA PHARMA (MALTA) LIMITED	2012-04-20	0	2014-04-17	Autorizado	2012-04-20	1	0	0	0
687252	75345	DOXORUBICINA AUROVITAS 2 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 25 ml	2 mg/ml inyectable 25 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	EUGIA PHARMA (MALTA) LIMITED	2012-04-20	1	2012-10-22	Autorizado	2012-04-20	1	0	0	0
687253	75345	DOXORUBICINA AUROVITAS 2 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable pefusión 50 ml	2 mg/ml inyectable 50 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	EUGIA PHARMA (MALTA) LIMITED	2012-04-20	0	2023-05-31	Autorizado	2012-04-20	1	0	0	0
687255	75345	DOXORUBICINA AUROVITAS 2 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 100 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	EUGIA PHARMA (MALTA) LIMITED	2012-04-20	1	2020-07-06	Autorizado	2012-04-20	1	0	0	0
702587	73266	DOXORUBICINA ACCORD 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Doxorubicina 2 mg/ml inyectable pefusión 50 ml	2 mg/ml inyectable 50 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	ACCORD HEALTHCARE S.L.U.	2011-07-04	1	2014-10-15	Autorizado	2011-07-04	1	0	0	0
756926	1221629001	ZOLSKETIL PEGYLATED LIPOSOMAL 2 MG/ML CONCENTRADO PARA DISPERSION PARA PERFUSION	Doxorubicina liposomal pegilada 2 mg/ml inyectable perfusión 10 ml	2 mg/ml inyectable 10 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA	CONCENTRADO PARA DISPERSIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	ACCORD HEALTHCARE S.L.U.	2022-07-12	1	2023-03-15	Autorizado	2022-07-13	1	0	0	0
802769	59739	FARMIBLASTINA 2 MG/ML CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	Doxorubicina 2 mg/ml inyectable perfusión 25 ml	2 mg/ml inyectable 25 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA|VÍA INTRAVESICAL	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01DB01 - Doxorubicina	PFIZER S.L.	1993-07-01	1	2023-11-10	Autorizado	1993-07-01	1	0	0	0
900704	96011003	CAELYX PEGYLATED LIPOSOMAL 2 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Doxorubicina liposomal pegilada 2 mg/ml inyectable perfusión 25 ml	2 mg/ml inyectable 25 ml	Vial	1	vial para inyección	DOXORUBICINA HIDROCLORURO 2 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	L01DB01 - Doxorubicina	BAXTER HOLDING B.V.	2001-01-17	0	2025-02-13	Anulado	2025-02-13	1	0	0	0
