ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/02/230/001	EMEA/H/C/000424	40 iu/ml	Solution for injection	Subcutaneous or intravenous use	Vial (glass)	10 ml (1.4 mg/ml)	1 vial	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/002	EMEA/H/C/000424	40 iu/ml	Solution for injection	Subcutaneous or intravenous use	Vial (glass)	10 ml (1.4 mg/ml)	5 vials	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/003	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous or intravenous use	Vial (glass)	10 ml (3.5 mg/ml)	1 vial	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/004	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous or intravenous use	Vial (glass)	10 ml (3.5 mg/ml)	5 vials	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/005	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass)	3 ml (3.5 mg/ml)	1 cartridge	actrapid	Actrapid Penfill	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/006	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass)	3 ml (3.5 mg/ml)	5 cartridges	actrapid	Actrapid Penfill	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/007	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass)	3 ml (3.5 mg/ml)	10 cartridges	actrapid	Actrapid Penfill	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/010	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	1 pre-filled pen	actrapid	Actrapid InnoLet	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/011	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	5 pre-filled pens	actrapid	Actrapid InnoLet	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/012	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	10 pre-filled pens	actrapid	Actrapid InnoLet	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/013	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	1 pre-filled pen	actrapid	Actrapid FlexPen	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/014	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	5 pre-filled pens	actrapid	Actrapid FlexPen	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/015	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous use	Cartridge (glass) in pre-filled pen	3 ml (3.5 mg/ml)	10 pre-filled pens	actrapid	Actrapid FlexPen	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/016	EMEA/H/C/000424	40 iu/ml	Solution for injection	Subcutaneous or intravenous use	vial (glass)	10 ml (1.4 mg/ml)	5 (5 x 1) vials (multipack)	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
EU/1/02/230/017	EMEA/H/C/000424	100 iu/ml	Solution for injection	Subcutaneous or intravenous use	vial (glass)	10 ml (3.5 mg/ml)	5 (5 x 1) vials (multipack)	actrapid	Actrapid	EU/1/02/230	human insulin	human insulin (rDNA)	A10AB01	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/actrapid	Authorised
