ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/711/001	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		20 tablets	Matever
EU/1/11/711/002	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		30 tablets	Matever
EU/1/11/711/003	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		50 tablets	Matever
EU/1/11/711/004	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		60 tablets	Matever
EU/1/11/711/005	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		100 tablets	Matever
EU/1/11/711/006	EMEA/H/C/002024	250 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		200 tablets	Matever
EU/1/11/711/007	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		10 tablets	Matever
EU/1/11/711/008	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		20 tablets	Matever
EU/1/11/711/009	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		30 tablets	Matever
EU/1/11/711/010	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		50 tablets	Matever
EU/1/11/711/011	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		60 tablets	Matever
EU/1/11/711/012	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		100 tablets	Matever
EU/1/11/711/013	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		120 tablets	Matever
EU/1/11/711/014	EMEA/H/C/002024	500 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		200 tablets	Matever
EU/1/11/711/015	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		20 tablets	Matever
EU/1/11/711/016	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		30 tablets	Matever
EU/1/11/711/017	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		50 tablets	Matever
EU/1/11/711/018	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		60 tablets	Matever
EU/1/11/711/019	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		80 tablets	Matever
EU/1/11/711/020	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		100 tablets	Matever
EU/1/11/711/021	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		120 tablets	Matever
EU/1/11/711/022	EMEA/H/C/002024	750 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		200 tablets	Matever
EU/1/11/711/023	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		10 tablets	Matever
EU/1/11/711/024	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		20 tablets	Matever
EU/1/11/711/025	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		30 tablets	Matever
EU/1/11/711/026	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		50 tablets	Matever
EU/1/11/711/027	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		60 tablets	Matever
EU/1/11/711/028	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		100 tablets	Matever
EU/1/11/711/029	EMEA/H/C/002024	1000 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC)		200 tablets	Matever
EU/1/11/711/030	EMEA/H/C/002024	100 mg/ml	Concentrate for solution for infusion	Intravenous use	vial (glass)	5 ml	10 vials	Matever
