ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/23/1765/001	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	1 pre-filled syringe	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/002	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	2 pre-filled syringes	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/003	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	3 pre-filled syringes	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/004	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	4 (2 x 2) pre-filled syringes (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/005	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	5 (5 x 1) pre-filled syringes (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/006	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	2 ml (125 mg/ml)	6 (3 x 2) pre-filled syringes (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/007	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	1 pre-filled pen	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/008	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	2 pre-filled pens	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/009	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	3 pre-filled pens	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/010	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	4 (2 x 2) pre-filled pens (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/011	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	5 (5 x 1) pre-filled pens (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
EU/1/23/1765/012	EMEA/H/C/005894	250 mg	Solution for injection	Subcutaneous use	pre-filled pen (glass)	2 ml (125 mg/ml)	6 (3 x 2) pre-filled pens (multipack)	ebglyss	Ebglyss	EU/1/23/1765	Lebrikizumab	lebrikizumab	D11AH10	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/ebglyss	Authorised
