product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/04/278/001	Levemir	EU/1/04/278/001	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge, N1	1
EU/1/04/278/002	Levemir	EU/1/04/278/002	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge, N5	5
EU/1/04/278/003	Levemir	EU/1/04/278/003	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge, N10	10
EU/1/04/278/004	Levemir	EU/1/04/278/004	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge in pre-filled pen, N1	1
EU/1/04/278/005	Levemir	EU/1/04/278/005	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge in pre-filled pen, N5	5
EU/1/04/278/006	Levemir	EU/1/04/278/006	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Cartridge in pre-filled pen, N10	10
EU/1/04/278/007	Levemir	EU/1/04/278/007	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (InnoLet), N1	1
EU/1/04/278/008	Levemir	EU/1/04/278/008	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (InnoLet), N5	5
EU/1/04/278/009	Levemir	EU/1/04/278/009	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (InnoLet), N10	10
EU/1/04/278/010	Levemir	EU/1/04/278/010	30-MAR-10	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexPen) and 7 NovoFine needles, N1	1
EU/1/04/278/011	Levemir	EU/1/04/278/011	30-MAR-10	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexPen) and 7 NovoFine needles, N1	1
EU/1/04/278/012	Levemir	EU/1/04/278/012	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexTouch), N1	1
EU/1/04/278/013	Levemir	EU/1/04/278/013	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexTouch), N5	5
EU/1/04/278/014	Levemir	EU/1/04/278/014	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexTouch), N10	10
EU/1/04/278/015	Levemir	EU/1/04/278/015	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexTouch) with needles, N1	1
EU/1/04/278/016	Levemir	EU/1/04/278/016	01-JUN-04	EMEA/H/C/000528	100 U/ml	Solution for injection	300 U/3 ml	Carton box, Glass cartridge in pre-filled pen (FlexTouch) with needles, N1	1
