cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
716974	114913016	LATUDA 74 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Lurasidona 74 mg comprimido	74 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 74 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE AN	0	0	0	0
716975	114913009	LATUDA 37 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA	Lurasidona 37 mg comprimido	37 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 37 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE AN	0	0	0	0
716976	114913002	LATUDA 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Lurasidona 18,5 mg comprimido	18,5 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 18,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	ANGELINI PHARMA ITALIA AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESC O A.C.R.A.F. S.P.A. ENUNCIABILE AN	0	0	0	0
764462	89405	LURASIDONA TECNIGEN 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 18,5 mg comprimido	18,5 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 18,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
764463	89407	LURASIDONA TECNIGEN 37 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 37 mg comprimido	37 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 37 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
764465	89408	LURASIDONA TECNIGEN 74 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 74 mg comprimido	74 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 74 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
765439	89729	LURASIDONA TEVA 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 18,5 mg comprimido	18,5 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 18,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TEVA B.V.	0	1	0	0
765440	89730	LURASIDONA TEVA 37 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 37 mg comprimido	37 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 37 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TEVA B.V.	0	1	0	0
765441	89731	LURASIDONA TEVA 74 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lurasidona 74 mg comprimido	74 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 74 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	TEVA B.V.	0	1	0	0
765697	89812	LURASIDONA CINFA 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Lurasidona 18,5 mg comprimido	18,5 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 18,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	LABORATORIOS CINFA S.A.	0	1	0	0
765698	89813	LURASIDONA CINFA 37 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Lurasidona 37 mg comprimido	37 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 37 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	LABORATORIOS CINFA S.A.	0	1	0	0
765699	89814	LURASIDONA CINFA 74 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Lurasidona 74 mg comprimido	74 mg	Blister	28	comprimido	LURASIDONA HIDROCLORURO 74 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05AE05 - Lurasidona	LABORATORIOS CINFA S.A.	0	1	0	0
