codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
044554018	044554	CINACALCET VIATRIS	30 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28  COMPRESSE	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554020	044554	CINACALCET VIATRIS	30 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - FLACONE (HDPE) - 100 COMPRESSE	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554032	044554	CINACALCET VIATRIS	30 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28 X 1   COMPRESSE (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554044	044554	CINACALCET VIATRIS	30 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 30 X 1   COMPRESSE (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554057	044554	CINACALCET VIATRIS	60 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28   COMPRESSE	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554069	044554	CINACALCET VIATRIS	60 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28X1  COMPRESSE  (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554071	044554	CINACALCET VIATRIS	60 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 30 X1  COMPRESSE  (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554083	044554	CINACALCET VIATRIS	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28  COMPRESSE	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554095	044554	CINACALCET VIATRIS	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 28X1 COMPRESSE  (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554107	044554	CINACALCET VIATRIS	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE  - BLISTER (AL/PVDC//PVC) - 30 X1 COMPRESSE  (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554119	044554	CINACALCET VIATRIS	30 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (AL/PVDC/PVC) - 84 X 1 COMPRESSE (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554121	044554	CINACALCET VIATRIS	60 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (AL/PVDC/PVC) - 84 X 1 COMPRESSE (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044554133	044554	CINACALCET VIATRIS	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (AL/PVDC/PVC) - 84 X 1 COMPRESSE (DOSE UNITARIA)	CINACALCET	CINACALCET			Compressa rivestita con film	H05BX01	VIATRIS LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
