product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/14/928/001	46275222	siltuximab 100 MG Injection [Sylvant]	1658135	EXACT			2026-02-17
EU/1/14/928/002	46275228	siltuximab 400 MG Injection [Sylvant]	1658141	EXACT			2026-02-17
