cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
653823	67558	REGULON 150 mg/30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Desogestrel/Etinilestradiol 0,15 mg/0,03 mg comprimido	0,15 mg/0,03 mg	Blister	21	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA09 - Desogestrel y estrogeno	GEDEON RICHTER PLC.	0	0	0	0
691317	76047	LONDEVI 0,15 MG/0,02 MG COMPRIMIDOS EFG	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	21	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO	G03AA09 - Desogestrel y estrogeno	MYLAN PHARMACEUTICALS S.L.	0	1	0	0
691318	76047	LONDEVI 0,15 MG/0,02 MG COMPRIMIDOS EFG	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	63	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO	G03AA09 - Desogestrel y estrogeno	MYLAN PHARMACEUTICALS S.L.	0	1	0	0
691320	76003	LONDEVI 0,15 MG/0,03 MG COMPRIMIDOS EFG	Desogestrel/Etinilestradiol 0,15 mg/0,03 mg comprimido	0,15 mg/0,03 mg	Blister	21	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO	G03AA - Progestagenos y estrogenos, preparados de dosis fijas	MYLAN PHARMACEUTICALS S.L.	0	1	0	0
698738	77783	AIDESSIA 0,15 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Desogestrel/Etinilestradiol 0,15 mg/0,03 mg comprimido	0,15 mg/0,03 mg	Blister	21	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA09 - Desogestrel y estrogeno	LABORATORIOS CINFA S.A.	0	1	0	0
698739	77783	AIDESSIA 0,15 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Desogestrel/Etinilestradiol 0,15 mg/0,03 mg comprimido	0,15 mg/0,03 mg	Blister	63	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,03 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA09 - Desogestrel y estrogeno	LABORATORIOS CINFA S.A.	0	1	0	0
699055	PL-00065-0085	SUAVURET 0,15mg/0,02mg comprimidos	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	63	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO	G03AA09 - Desogestrel y estrogeno	MERCK SHARP & DOHME (UK) LIMITED	0	0	0	0
699056	PL-00065-0085	SUAVURET 0,15mg/0,02mg comprimidos	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	63	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO	G03AA09 - Desogestrel y estrogeno	MERCK SHARP & DOHME (UK) LIMITED	0	0	0	0
699142	77864	DESOGESTREL/ETINILESTRADIOL SANDOZ 0,15 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	21	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA09 - Desogestrel y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
699143	77864	DESOGESTREL/ETINILESTRADIOL SANDOZ 0,15 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Desogestrel/Etinilestradiol 0,15 mg/0,02 mg comprimido	0,15 mg/0,02 mg	Blister	63	comprimido	DESOGESTREL 0,15 mg|ETINILESTRADIOL 0,02 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03AA09 - Desogestrel y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
