ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/09/509/001	EMEA/H/C/001018	200 mg	Capsule, hard	Oral use	blister (PVC/PE/PVdC)		84 capsules	Ribavirin Teva
EU/1/09/509/002	EMEA/H/C/001018	200 mg	Capsule, hard	Oral use	blister (PVC/PE/PVdC)		112 capsules	Ribavirin Teva
EU/1/09/509/003	EMEA/H/C/001018	200 mg	Capsule, hard	Oral use	blister (PVC/PE/PVdC)		140 capsules	Ribavirin Teva
EU/1/09/509/004	EMEA/H/C/001018	200 mg	Capsule, hard	Oral use	blister (PVC/PE/PVdC)		168 capsules	Ribavirin Teva
