cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
662366	98096013	TEMODAL 20 MG CAPSULAS DURAS	Temozolomida 20 mg cápsula	20 mg	Sobre	5	cápsula	TEMOZOLOMIDA 20 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	1	2012-01-02	Autorizado	2009-02-16	1	0	0	0
662367	98096014	TEMODAL 20 MG CAPSULAS DURAS	Temozolomida 20 mg cápsula	20 mg	Sobre	20	cápsula	TEMOZOLOMIDA 20 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	0	2018-05-31	Autorizado	2009-02-16	1	0	0	0
662368	98096015	TEMODAL 100 MG CAPSULAS DURAS	Temozolomida 100 mg cápsula	100 mg	Sobre	5	cápsula	TEMOZOLOMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	1	2012-01-02	Autorizado	2009-02-16	1	0	0	0
662369	98096016	TEMODAL 100 MG CAPSULAS DURAS	Temozolomida 100 mg cápsula	100 mg	Sobre	20	cápsula	TEMOZOLOMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	0	2018-05-17	Autorizado	2009-02-16	1	0	0	0
662370	98096017	TEMODAL 140 MG CAPSULAS DURAS	Temozolomida 140 mg cápsula	140 mg	Sobre	5	cápsula	TEMOZOLOMIDA 140 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	1	2012-01-02	Autorizado	2009-02-16	1	0	0	0
662371	98096018	TEMODAL 140 MG CAPSULAS DURAS	Temozolomida 140 mg cápsula	140 mg	Sobre	20	cápsula	TEMOZOLOMIDA 140 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	0	2018-05-09	Autorizado	2009-02-16	1	0	0	0
662372	98096019	TEMODAL 180 MG CAPSULAS DURAS	Temozolomida 180 mg cápsula	180 mg	Sobre	5	cápsula	TEMOZOLOMIDA 180 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-02-16	0	2023-06-15	Autorizado	2009-02-16	1	0	0	0
663550	98096023	TEMODAL 2,5 MG/ML POLVO PARA SOLUCION PARA PERFUSION	Temozolomida 100 mg inyectable	100 mg	Vial	1	vial para inyección	TEMOZOLOMIDA 100 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-07-06	0	2020-08-31	Autorizado	2009-07-06	1	0	0	0
664203	98096024	TEMODAL 5 MG CAPSULAS DURAS	Temozolomida 5 mg cápsula	5 mg	Sobre	5	cápsula	TEMOZOLOMIDA 5 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	MERCK SHARP & DOHME B.V.	2009-09-25	1	2012-01-02	Autorizado	2009-09-25	1	0	0	0
664667	09606001	TEMOZOLOMIDA TEVA 5 mg CAPSULAS DURAS EFG	Temozolomida 5 mg cápsula	5 mg	Frasco	5	cápsula	TEMOZOLOMIDA 5 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2020-07-19	Autorizado	2010-03-24	1	0	0	0
664668	09606003	TEMOZOLOMIDA TEVA 20 mg CAPSULAS DURAS EFG	Temozolomida 20 mg cápsula	20 mg	Frasco	5	cápsula	TEMOZOLOMIDA 20 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2020-02-03	Autorizado	2010-03-24	1	0	0	0
664669	09606004	TEMOZOLOMIDA TEVA 20 mg CAPSULAS DURAS EFG	Temozolomida 20 mg cápsula	20 mg	Frasco	20	cápsula	TEMOZOLOMIDA 20 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2020-11-14	Autorizado	2010-03-24	1	0	0	0
664670	09606005	TEMOZOLOMIDA TEVA 100 mg CAPSULAS DURAS EFG	Temozolomida 100 mg cápsula	100 mg	Frasco	5	cápsula	TEMOZOLOMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2019-11-29	Autorizado	2010-03-24	1	0	0	0
664671	09606006	TEMOZOLOMIDA TEVA 100 mg CAPSULAS DURAS EFG	Temozolomida 100 mg cápsula	100 mg	Frasco	20	cápsula	TEMOZOLOMIDA 100 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2020-07-04	Autorizado	2010-03-24	1	0	0	0
664673	09606007	TEMOZOLOMIDA TEVA 140 mg CAPSULAS DURAS EFG	Temozolomida 140 mg cápsula	140 mg	Frasco	5	cápsula	TEMOZOLOMIDA 140 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2019-08-05	Autorizado	2010-03-24	1	0	0	0
664674	09606008	TEMOZOLOMIDA TEVA 140 mg CAPSULAS DURAS EFG	Temozolomida 140 mg cápsula	140 mg	Frasco	20	cápsula	TEMOZOLOMIDA 140 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2019-08-05	Autorizado	2010-03-24	1	0	0	0
664675	09606009	TEMOZOLOMIDA TEVA 180 mg CAPSULAS DURAS EFG	Temozolomida 180 mg cápsula	180 mg	Frasco	5	cápsula	TEMOZOLOMIDA 180 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2019-11-26	Autorizado	2010-03-24	1	0	0	0
664676	09606011	TEMOZOLOMIDA TEVA 250 mg CAPSULAS DURAS EFG	Temozolomida 250 mg cápsula	250 mg	Frasco	5	cápsula	TEMOZOLOMIDA 250 mg	VÍA ORAL	CÁPSULA DURA	1	L01AX03 - Temozolomida	TEVA B.V.	2010-03-24	0	2020-03-03	Autorizado	2010-03-24	1	0	0	0
