cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
658518	96027001	HYCAMTIN 4 mg POLVO CONCENTRADO PARA SOLUCION PARA PERFUSION	Topotecán 4 mg inyectable perfusión 4 ml	4 mg	Vial	5	vial para inyección	TOPOTECAN HIDROCLORURO 4 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE01 - Topotecan	SANDOZ PHARMACEUTICALS D.D.	0	0	0
660762	96027006	HYCAMTIN 0,25 mg CAPSULAS DURAS	Topotecán 0,25 mg cápsula	0,25 mg	Blister	10	cápsula	TOPOTECAN HIDROCLORURO 0,25 mg	VÍA ORAL	CÁPSULA DURA	L01CE01 - Topotecan	SANDOZ PHARMACEUTICALS D.D.	0	0	0
660763	96027007	HYCAMTIN 1 mg CAPSULAS DURAS	Topotecán 1 mg cápsula	1 mg	Blister	10	cápsula	TOPOTECAN HIDROCLORURO 1 mg	VÍA ORAL	CÁPSULA DURA	L01CE01 - Topotecan	SANDOZ PHARMACEUTICALS D.D.	0	0	0
663883	09536002	TOPOTECAN ACTAVIS 4 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Topotecán 4 mg inyectable perfusión 4 ml	4 mg	Vial	1	vial para inyección	TOPOTECAN HIDROCLORURO 4 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX17 - Topotecan	ACTAVIS GROUP PTC EHF.	0	0	0
664469	09552004	TOPOTECAN TEVA 4 MG/4 ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Topotecán 4 mg inyectable perfusión 4 ml	1 mg/ml inyectable 4 ml	Vial	5	vial para inyección	TOPOTECAN HIDROCLORURO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX17 - Topotecan	TEVA B.V.	0	0	0
665846	10633002	TOPOTECAN HOSPIRA 4 MG/4 ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Topotecán 4 mg inyectable perfusión 4 ml	1 mg/ml inyectable 4 ml	Vial	5	vial para inyección	TOPOTECAN HIDROCLORURO 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE01 - Topotecan	PFIZER EUROPE MA EEIG	0	0	0
672700	72892	TOPOTECAN ACCORD 4 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Topotecán 4 mg inyectable perfusión 4 ml	4 mg	Vial	1	vial para inyección	TOPOTECAN HIDROCLORURO 4 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX17 - Topotecan	ACCORD HEALTHCARE S.L.U.	0	0	0
693467	76570	TOPOTECAN ACCORD 1 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Topotecán 4 mg inyectable perfusión 4 ml	1 mg/ml inyectable 4 ml	Vial	1	vial para inyección	TOPOTECAN 1 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE01 - Topotecan	ACCORD HEALTHCARE S.L.U.	0	0	0
701346	78428	TOPOTECAN FARMALIDER 4 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Topotecán 4 mg inyectable perfusión 4 ml	4 mg	Vial	1	vial para inyección	TOPOTECAN HIDROCLORURO 4 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE01 - Topotecan	FARMALIDER S.A.	0	0	0
701395	78445	TOPOTECAN FARMALIDER 1 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Topotecán 1 mg inyectable perfusión 1 ml	1 mg	Vial	1	vial para inyección	TOPOTECAN HIDROCLORURO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX17 - Topotecan	FARMALIDER S.A.	0	0	0
