product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/19/1355/002	35201746	lorlatinib 100 MG Oral Tablet	2103177	EXACT			2026-02-17
EU/1/19/1355/003	35201738	lorlatinib 25 MG Oral Tablet	2103169	EXACT			2026-02-17
