cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
692481	12780020	JENTADUETO 2,5 MG/ 1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
692482	12780006	JENTADUETO 2,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/850 mg comprimido	2,5 mg/850 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 850 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
720788	12780006IP	JENTADUETO 2,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/850 mg comprimido	2,5 mg/850 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 850 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
720789	12780020IP	JENTADUETO 2,5 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
732610	12780020IP1	JENTADUETO 2,5 MG/ 1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
732611	12780006IP1	JENTADUETO 2,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/850 mg comprimido	2,5 mg/850 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 850 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
762175	12780006IP2	JENTADUETO 2,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/850 mg comprimido	2,5 mg/850 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 850 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
762176	12780020IP2	JENTADUETO 2,5 MG/ 1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
763082	12780020IP3	JENTADUETO 2,5 MG/ 1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
763083	12780006IP3	JENTADUETO 2,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/850 mg comprimido	2,5 mg/850 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 850 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
765458	12780020IP4	JENTADUETO 2,5 MG/ 1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	60	comprimido	LINAGLIPTINA 2,5 mg|METFORMINA HIDROCLORURO 1000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD11 - Metformina y linagliptina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
