cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
660509	07431002	RETACRIT 1000 UI/0,3 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 1.000 UI inyectable 0,3 ml jeringa precargada	1.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 3333.33 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660510	07431004	RETACRIT 2000 UI/0,6 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 2.000 UI inyectable 0,6 ml jeringa precargada	2.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 3333.33 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660511	07431006	RETACRIT 3000 UI/0,9 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 3.000 UI inyectable 0,9 ml jeringa precargada	3.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 3333.33 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660512	07431008	RETACRIT 4000 UI/0,4 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 4.000 UI inyectable 0,4 ml jeringa precargada	4.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660513	07431010	RETACRIT 5000 UI/0,5 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 5.000 UI inyectable 0,5 ml jeringa precargada	5.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660515	07431012	RETACRIT 6000 UI/0,6 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 6.000 UI inyectable 0,6 ml jeringa precargada	6.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660516	07431014	RETACRIT 8000 UI/0,8 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 8.000 UI inyectable 0,8 ml jeringa precargada	8.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660517	07431016	RETACRIT 10000 UI/1,0 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 10.000 UI inyectable 1 ml jeringa precargada	10.000 UI	Jeringa precargada	6	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660518	07431019	RETACRIT 40000 UI/1,0 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 40.000 UI inyectable 1 ml jeringa precargada	40.000 UI	Jeringa precargada	1	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 40000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
660945	07431017	RETACRIT 20000 UI/0,5 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Epoetina dseta 20.000 UI inyectable 0,5 ml jeringa precargada	20.000 UI	Jeringa precargada	1	jeringa precargada	EPOETINA DSETA (EPOETIN ZETA) 40000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B03XA01 - Eritropoyetina	PFIZER EUROPE MA EEIG	0	0	1	0
