product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/08/469/001	Oprymea	EU/1/08/469/001	12-SEP-08	EMEA/H/C/000941	0.088 mg	Tablet	0,088 mg	Carton box, Al/Al blister, N20	20
EU/1/08/469/002	Oprymea	EU/1/08/469/002	12-SEP-08	EMEA/H/C/000941	0.088 mg	Tablet	0,088 mg	Carton box, Al/Al blister, N30	30
EU/1/08/469/003	Oprymea	EU/1/08/469/003	12-SEP-08	EMEA/H/C/000941	0.088 mg	Tablet	0,088 mg	Carton box, Al/Al blister, N60	60
EU/1/08/469/004	Oprymea	EU/1/08/469/004	12-SEP-08	EMEA/H/C/000941	0.088 mg	Tablet	0,088 mg	Carton box, Al/Al blister, N90	90
EU/1/08/469/005	Oprymea	EU/1/08/469/005	12-SEP-08	EMEA/H/C/000941	0.088 mg	Tablet	0,088 mg	Carton box, Al/Al blister, N100	100
EU/1/08/469/006	Oprymea	EU/1/08/469/006	12-SEP-08	EMEA/H/C/000941	0.18 mg	Tablet	0,18 mg	Carton box, Al/Al blister, N20	20
EU/1/08/469/007	Oprymea	EU/1/08/469/007	12-SEP-08	EMEA/H/C/000941	0.18 mg	Tablet	0,18 mg	Carton box, Al/Al blister, N30	30
EU/1/08/469/008	Oprymea	EU/1/08/469/008	12-SEP-08	EMEA/H/C/000941	0.18 mg	Tablet	0,18 mg	Carton box, Al/Al blister, N60	60
EU/1/08/469/009	Oprymea	EU/1/08/469/009	12-SEP-08	EMEA/H/C/000941	0.18 mg	Tablet	0,18 mg	Carton box, Al/Al blister, N90	90
EU/1/08/469/010	Oprymea	EU/1/08/469/010	12-SEP-08	EMEA/H/C/000941	0.18 mg	Tablet	0,18 mg	Carton box, Al/Al blister, N100	100
EU/1/08/469/011	Oprymea	EU/1/08/469/011	12-SEP-08	EMEA/H/C/000941	0.35 mg	Tablet	0,35 mg	Carton box, Al/Al blister, N20	20
EU/1/08/469/012	Oprymea	EU/1/08/469/012	12-SEP-08	EMEA/H/C/000941	0.35 mg	Tablet	0,35 mg	Carton box, Al/Al blister, N30	30
EU/1/08/469/013	Oprymea	EU/1/08/469/013	12-SEP-08	EMEA/H/C/000941	0.35 mg	Tablet	0,35 mg	Carton box, Al/Al blister, N60	60
EU/1/08/469/014	Oprymea	EU/1/08/469/014	12-SEP-08	EMEA/H/C/000941	0.35 mg	Tablet	0,35 mg	Carton box, Al/Al blister, N90	90
EU/1/08/469/015	Oprymea	EU/1/08/469/015	12-SEP-08	EMEA/H/C/000941	0.35 mg	Tablet	0,35 mg	Carton box, Al/Al blister, N100	100
EU/1/08/469/016	Oprymea	EU/1/08/469/016	12-SEP-08	EMEA/H/C/000941	0.7 mg	Tablet	0,7 mg	Carton box, Al/Al blister, N20	20
EU/1/08/469/017	Oprymea	EU/1/08/469/017	12-SEP-08	EMEA/H/C/000941	0.7 mg	Tablet	0,7 mg	Carton box, Al/Al blister, N30	30
EU/1/08/469/018	Oprymea	EU/1/08/469/018	12-SEP-08	EMEA/H/C/000941	0.7 mg	Tablet	0,7 mg	Carton box, Al/Al blister, N60	60
EU/1/08/469/019	Oprymea	EU/1/08/469/019	12-SEP-08	EMEA/H/C/000941	0.7 mg	Tablet	0,7 mg	Carton box, Al/Al blister, N90	90
