product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/01/200/001	Viread	EU/1/01/200/001	05-FEB-02	EMEA/H/C/000419	245 mg	Film-coated tablet	245 mg	HDPE bottle, N30	30
EU/1/01/200/001-P01	Viread	EU/1/01/200/001-P01	05-FEB-02	EMEA/H/C/000419	245 mg	Film-coated tablet	245 mg	HDPE bottle, N30	30
EU/1/01/200/002	Viread	EU/1/01/200/002	23-APR-08	EMEA/H/C/000419	245 mg	Film-coated tablet	245 mg	HDPE bottle, N90	90
EU/1/01/200/003	Viread	EU/1/01/200/003	05-FEB-02	EMEA/H/C/000419	33 mg/g	Granules	1,98 g/60 g	HDPE bottle, N1	1
EU/1/01/200/004	Viread	EU/1/01/200/004	05-FEB-02	EMEA/H/C/000419	123 mg	Film-coated tablet	123 mg	HDPE bottle, N30	30
EU/1/01/200/005	Viread	EU/1/01/200/005	05-FEB-02	EMEA/H/C/000419	123 mg	Film-coated tablet	123 mg	HDPE bottle, N90	90
EU/1/01/200/006	Viread	EU/1/01/200/006	05-FEB-02	EMEA/H/C/000419	163 mg	Film-coated tablet	163 mg	HDPE bottle, N30	30
EU/1/01/200/007	Viread	EU/1/01/200/007	05-FEB-02	EMEA/H/C/000419	163 mg	Film-coated tablet	163 mg	HDPE bottle, N90	90
EU/1/01/200/008	Viread	EU/1/01/200/008	05-FEB-02	EMEA/H/C/000419	204 mg	Film-coated tablet	204 mg	HDPE bottle, N30	30
EU/1/01/200/009	Viread	EU/1/01/200/009	05-FEB-02	EMEA/H/C/000419	204 mg	Film-coated tablet	204 mg	HDPE bottle, N90	90
