cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
640219	58536	FRAGMIN 2.500 UI/0,2 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 2.500 UI inyectable 0,2 ml jeringa precargada	2.500 UI	Jeringa precargada	100	jeringa precargada	DALTEPARINA SODICA 12500 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
663326	58537	FRAGMIN 5.000 UI/0,2 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 5.000 UI inyectable 0,2 ml jeringa precargada	5.000 UI	Jeringa precargada	10	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
663329	58536	FRAGMIN 2.500 UI/0,2 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 2.500 UI inyectable 0,2 ml jeringa precargada	2.500 UI	Jeringa precargada	10	jeringa precargada	DALTEPARINA SODICA 12500 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
673054	58537	FRAGMIN 5.000 UI/0,2 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 5.000 UI inyectable 0,2 ml jeringa precargada	5.000 UI	Jeringa precargada	25	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
765588	89772	FRAGMIN 2.500 UI/ML SOLUCION INYECTABLE EN VIALES	Dalteparina sodio 10.000 UI inyectable 4 ml	10.000 UI	Vial	10	vial para inyección	DALTEPARINA SODICA 2500 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879056	62567	FRAGMIN 7.500 UI/0,3 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 7.500 UI inyectable 0,3 ml jeringa precargada	7.500 UI	Jeringa precargada	10	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879072	62155	FRAGMIN 10.000 UI/0,4 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 10.000 UI inyectable 0,4 ml jeringa precargada	10.000 UI	Jeringa precargada	5	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879080	62156	FRAGMIN 12.500 UI/0,5 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 12.500 UI inyectable 0,5 ml jeringa precargada	12.500 UI	Jeringa precargada	5	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879098	62157	FRAGMIN 15.000 UI/0,6 ml SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 15.000 UI inyectable 0,6 ml jeringa precargada	15.000 UI	Jeringa precargada	5	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879114	62158	FRAGMIN 18.000 UI/0,72 ml, SOLUCION INYECTABLE EN JERINGAS PRECARGADAS	Dalteparina sodio 18.000 UI inyectable 0,72 ml jeringa precargada	18.000 UI	Jeringa precargada	5	jeringa precargada	DALTEPARINA SODICA 25000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
879205	61523	FRAGMIN 10.000 UI/ml SOLUCION INYECTABLE EN AMPOLLAS	Dalteparina sodio 10.000 UI inyectable 1 ml	10.000 UI	Ampolla	10	ampolla para inyección	DALTEPARINA SODICA 10000 UI	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	B01AB04 - Dalteparina	PFIZER S.L.	0	0	0	0
