product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/25/1961/001	Vgenfli	EU/1/25/1961/001	14-AUG-25	EMEA/H/C/006192	40 mg/ml	Solution for injection	6,6 mg/0,165 ml	Carton box, Pre-filled syringe, N1	1
EU/1/25/1961/002	Vgenfli	EU/1/25/1961/002	14-AUG-25	EMEA/H/C/006192	40 mg/ml	Solution for injection	11,12 mg/0,278 ml	Carton box, Glass vial and needle, N1	1
