product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/24/1902/001	21105257	trabectedin 0.25 MG Injection	OMOP264812	EXACT		trabectedin 0.25 MG Injection	2026-03-31
EU/1/24/1902/002	35603024	trabectedin 1 MG Injection	1718589	EXACT			2026-02-17
