cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
604449	53555	LORAZEPAM KERN PHARMA 1 mg COMPRIMIDOS EFG	Lorazepam 1 mg comprimido	1 mg	Blister	100	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	KERN PHARMA S.L.	0	0	0
606230	77785	LORAZEPAM NORMON 5 MG COMPRIMIDOS EFG	Lorazepam 5 mg comprimido	5 mg	Blister	500	comprimido	LORAZEPAM 5 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	LABORATORIOS NORMON S.A.	0	0	0
607601	88360	TEMELOR 4 MG/ML SOLUCIÓN INYECTABLE EFG	Lorazepam 4 mg/ml inyectable 1 ml	4 mg/ml inyectable 1 ml	Ampolla	10	ampolla para inyección	LORAZEPAM 4 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	N05BA06 - Lorazepam	MACURE HEALTHCARE LIMITED	0	0	0
620526	54768	DONIX 1 mg	Lorazepam 1 mg comprimido	1 mg	Desconocido	500	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N05BA06 - Lorazepam	UXA FARMA S.A.	0	0	0
620534	55292	DONIX 5 mg	Lorazepam 5 mg comprimido	5 mg	Desconocido	500	comprimido	LORAZEPAM 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N05BA06 - Lorazepam	UXA FARMA S.A.	0	0	0
625459	64972	LORAZEPAM NORMON 1 MG COMPRIMIDOS EFG	Lorazepam 1 mg comprimido	1 mg	Blister	500	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	LABORATORIOS NORMON S.A.	0	0	0
658491	68477	LORAZEPAM CINFA 1 mg COMPRIMIDOS EFG	Lorazepam 1 mg comprimido	1 mg	Blister	25	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	LABORATORIOS CINFA S.A.	0	0	0
658493	68477	LORAZEPAM CINFA 1 mg COMPRIMIDOS EFG	Lorazepam 1 mg comprimido	1 mg	Blister	50	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	LABORATORIOS CINFA S.A.	0	0	0
658494	68478	LORAZEPAM CINFA 5 mg COMPRIMIDOS EFG	Lorazepam 5 mg comprimido	5 mg	Blister	20	comprimido	LORAZEPAM 5 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	LABORATORIOS CINFA S.A.	0	0	0
658497	68479	LORAZEPAM PENSA 1 mg COMPRIMIDOS EFG	Lorazepam 1 mg comprimido	1 mg	Blister	25	comprimido	LORAZEPAM 1 mg	VÍA ORAL	COMPRIMIDO	N05BA06 - Lorazepam	TOWA PHARMACEUTICAL S.A.	0	0	0
