product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
94-0058-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-02	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-03	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-04	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-05	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-06	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
94-0058-07	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I000099-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I000546-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I001076-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I001095-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I001241-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
I001472-01	19034832	1 ML octreotide 0.1 MG/ML Injection [Sandostatin]	207198	EXACT			2026-04-05
