codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
039041013	039041	PRILIGY	30 MG COMPRESSE RIVESTITE CON FILM- 3 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	30	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041025	039041	PRILIGY	30 MG COMPRESSE RIVESTITE CON FILM- 6 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	30	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041037	039041	PRILIGY	60 MG COMPRESSE RIVESTITE CON FILM- 3 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	60	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041049	039041	PRILIGY	60 MG COMPRESSE RIVESTITE CON FILM- 6 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	60	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041052	039041	PRILIGY	30 MG COMPRESSE RIVESTITE CON FILM- 1 COMPRESSA IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	30	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041064	039041	PRILIGY	30 MG COMPRESSE RIVESTITE CON FILM- 2 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	30	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041076	039041	PRILIGY	60 MG COMPRESSE RIVESTITE CON FILM- 1 COMPRESSA IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	60	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039041088	039041	PRILIGY	60 MG COMPRESSE RIVESTITE CON FILM- 2 COMPRESSE IN BLISTER PVC-PE-PVDC/ALU	DAPOXETINA	DAPOXETINA	60	milligrammi	Compressa rivestita con film	G04BX14	PHOENIX LABS UNLIMITED COMPANY	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
