product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/98/096/001	Temodal	EU/1/98/096/001	26-JAN-09	EMEA/H/C/000229	5 mg	Capsule, hard	5 mg	Glass bottle, N5	5
EU/1/98/096/002	Temodal	EU/1/98/096/002	26-JAN-09	EMEA/H/C/000229	5 mg	Capsule, hard	5 mg	Glass bottle, N20	20
EU/1/98/096/003	Temodal	EU/1/98/096/003	26-JAN-09	EMEA/H/C/000229	20 mg	Capsule, hard	20 mg	Glass bottle, N5	5
EU/1/98/096/004	Temodal	EU/1/98/096/004	26-JAN-09	EMEA/H/C/000229	20 mg	Capsule, hard	20 mg	Glass bottle, N20	20
EU/1/98/096/005	Temodal	EU/1/98/096/005	26-JAN-09	EMEA/H/C/000229	100 mg	Capsule, hard	100 mg	Glass bottle, N5	5
EU/1/98/096/006	Temodal	EU/1/98/096/006	26-JAN-09	EMEA/H/C/000229	100 mg	Capsule, hard	100 mg	Glass bottle, N20	20
EU/1/98/096/007	Temodal	EU/1/98/096/007	26-JAN-09	EMEA/H/C/000229	250 mg	Capsule, hard	250 mg	Glass bottle, N5	5
EU/1/98/096/008	Temodal	EU/1/98/096/008	26-JAN-09	EMEA/H/C/000229	250 mg	Capsule, hard	250 mg	Glass bottle, N20	20
EU/1/98/096/009	Temodal	EU/1/98/096/009	26-JAN-09	EMEA/H/C/000229	140 mg	Capsule, hard	140 mg	Glass bottle, N5	5
EU/1/98/096/010	Temodal	EU/1/98/096/010	26-JAN-09	EMEA/H/C/000229	140 mg	Capsule, hard	140 mg	Glass bottle, N20	20
EU/1/98/096/011	Temodal	EU/1/98/096/011	26-JAN-09	EMEA/H/C/000229	180 mg	Capsule, hard	180 mg	Glass bottle, N5	5
EU/1/98/096/012	Temodal	EU/1/98/096/012	26-JAN-09	EMEA/H/C/000229	180 mg	Capsule, hard	180 mg	Glass bottle, N20	20
EU/1/98/096/013	Temodal	EU/1/98/096/013	22-JAN-09	EMEA/H/C/000229	20 mg	Capsule, hard	20 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/014	Temodal	EU/1/98/096/014	22-JAN-09	EMEA/H/C/000229	20 mg	Capsule, hard	20 mg	PET/alu/PET sachet, N20	20
EU/1/98/096/015	Temodal	EU/1/98/096/015	22-JAN-09	EMEA/H/C/000229	100 mg	Capsule, hard	100 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/016	Temodal	EU/1/98/096/016	22-JAN-09	EMEA/H/C/000229	100 mg	Capsule, hard	100 mg	PET/alu/PET sachet, N20	20
EU/1/98/096/017	Temodal	EU/1/98/096/017	22-JAN-09	EMEA/H/C/000229	140 mg	Capsule, hard	140 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/018	Temodal	EU/1/98/096/018	22-JAN-09	EMEA/H/C/000229	140 mg	Capsule, hard	140 mg	PET/alu/PET sachet, N20	20
EU/1/98/096/019	Temodal	EU/1/98/096/019	22-JAN-09	EMEA/H/C/000229	180 mg	Capsule, hard	180 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/020	Temodal	EU/1/98/096/020	22-JAN-09	EMEA/H/C/000229	180 mg	Capsule, hard	180 mg	PET/alu/PET sachet, N20	20
EU/1/98/096/021	Temodal	EU/1/98/096/021	22-JAN-09	EMEA/H/C/000229	250 mg	Capsule, hard	250 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/022	Temodal	EU/1/98/096/022	22-JAN-09	EMEA/H/C/000229	250 mg	Capsule, hard	250 mg	PET/alu/PET sachet, N20	20
EU/1/98/096/023	Temodal	EU/1/98/096/023	17-FEB-09	EMEA/H/C/000229	2.5 mg/ml	Powder for solution for injection	2,5 mg/ml	Glass vial, N1	1
EU/1/98/096/024	Temodal	EU/1/98/096/024	17-FEB-09	EMEA/H/C/000229	5 mg	Capsule, hard	5 mg	PET/alu/PET sachet, N5	5
EU/1/98/096/025	Temodal	EU/1/98/096/025	17-FEB-09	EMEA/H/C/000229	5 mg	Capsule, hard	5 mg	PET/alu/PET sachet, N20	20
