ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EMEA/H/C/000482/II/0030/007	46275565	0.8 ML adalimumab 50 MG/ML Auto-Injector	1655726	EXACT			2026-03-16
EMEA/H/C/000482/II/0030/008	46275565	0.8 ML adalimumab 50 MG/ML Auto-Injector	1655726	EXACT			2026-03-16
EMEA/H/C/000482/II/0030/009	46275565	0.8 ML adalimumab 50 MG/ML Auto-Injector	1655726	EXACT			2026-03-16
EMEA/H/C/000482/II/0030/010	46275565	0.8 ML adalimumab 50 MG/ML Auto-Injector	1655726	EXACT			2026-03-16
EU/1/03/257/001	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
EU/1/03/257/002	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
EU/1/03/257/003	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
EU/1/03/257/004	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
EU/1/03/257/005	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
EU/1/03/257/006	19098170	0.8 ML adalimumab 50 MG/ML Injection	351290	EXACT			2025-12-04
