cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
606249	77909	ALPROSTADIL ALTAN 20 MICROGRAMOS POLVO PARA SOLUCION PARA PERFUSION EFG	Alprostadil 20 microgramos inyectable perfusión	20 microgramos	Vial	50	vial para inyección	ALPROSTADIL 20 microgramos	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	C01EA01 - Alprostadil	ALTAN PHARMACEUTICALS SA	0	0	0
682245	60911	CAVERJECT 10 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Alprostadil 10 microgramos inyectable intracavernoso	10 microgramos	Vial	1	vial para inyección	ALPROSTADIL 10 microgramos	VÍA INTRACAVERNOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	G04BE01 - Alprostadil	PFIZER S.L.	0	0	0
688978	60535	CAVERJECT 20 microgramos POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Alprostadil 20 microgramos inyectable intracavernoso	20 microgramos	Vial	1	vial para inyección	ALPROSTADIL 20 microgramos	VÍA INTRACAVERNOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	G04BE01 - Alprostadil	PFIZER S.L.	0	0	0
701120	78357	VIRIREC 3MG/G CREMA	Alprostadil 3 mg/g crema	3 mg/g	Sobre	4	envase uso tópico unidosis	ALPROSTADIL 3 mg	USO CUTÁNEO	CREMA	G04BE01 - Alprostadil	RECORDATI IRELAND LIMITED	0	0	0
707655	80156	ALPROSTADIL RECORDATI 3 MG/G CREMA	Alprostadil 3 mg/g crema	3 mg/g	Sobre	400	mg	ALPROSTADIL 3 mg	USO CUTÁNEO	CREMA	G04BE01 - Alprostadil	RECORDATI IRELAND LIMITED	0	0	0
730835	85924	VAZOSTENON 20 MICROGRAMOS/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Alprostadil 20 microgramos inyectable perfusión	20 microgramos/ml inyectable 1 ml	Ampolla	10	ampolla para inyección	ALPROSTADIL 20 microgramos	VÍA INTRAARTERIAL|VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	C01EA01 - Alprostadil	KEVELT AS	0	0	0
808055	62696	MUSE 250 microgramos BASTONCILLO URETRAL	Alprostadil 250 microgramos barra uretral	250 microgramos	Sobre	1	aplicación uretral	ALPROSTADIL 250 microgramos	VÍA URETRAL	BARRA URETRAL	G04BE01 - Alprostadil	MYLAN IRE HEALTHCARE LIMITED	0	0	0
808162	62697	MUSE 500 microgramos BASTONCILLO URETRAL	Alprostadil 500 microgramos barra uretral	500 microgramos	Sobre	1	aplicación uretral	ALPROSTADIL 500 microgramos	VÍA URETRAL	BARRA URETRAL	G04BE01 - Alprostadil	VIATRIS HEALTHCARE LIMITED	0	0	0
808188	62698	MUSE 1000 microgramos BASTONCILLO URETRAL	Alprostadil 1.000 microgramos barra uretral	1.000 microgramos	Sobre	1	aplicación uretral	ALPROSTADIL 1000 microgramos	VÍA URETRAL	BARRA URETRAL	G04BE01 - Alprostadil	VIATRIS HEALTHCARE LIMITED	0	0	0
957647	56120	ALPROSTADIL PFIZER 0,5 mg/ml SOLUCION INYECTABLE	Alprostadil 500 microgramos inyectable perfusión 1 ml	500 microgramos	Ampolla	5	ampolla para inyección	ALPROSTADIL 500 microgramos	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	C01EA01 - Alprostadil	PFIZER S.L.	0	0	0
