codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
041400019	041400	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
041400021	041400	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
041400033	041400	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
041400045	041400	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
050016017	050016	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
050016029	050016	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
051154019	051154	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
051157016	051157	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
051485011	051485	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
052648019	052648	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
052824012	052824	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
052824024	052824	21168636	Estradiol 1.5 MG / nomegestrol 2.5 MG Oral Tablet	OMOP265288	EXACT	auto-linked from EMA 001213		2026-06-12
