cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
818708	01173002	VANIQA 11,5 % CREMA	Eflornitina 115 mg/g crema	115 mg/g	Tubo	30	g	EFLORNITINA HIDROCLORURO 115 mg	USO CUTÁNEO	CREMA	D11AX - Otros productos dermatologicos	ALMIRALL S.A.	0	0	0	0
