cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
686857	95001021	GONAL-F 1050 UI/1,75 ml POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Folitropina alfa 1.050 UI inyectable 1,75 ml	1.050 UI	Vial	1	vial para inyección	FOLITROPINA ALFA 1050 UI	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	MERCK EUROPE B.V.	0	0	0	0
702710	113909002	BEMFOLA 150 UI/0,25 ml solucion inyectable en pluma precargada	Folitropina alfa 150 UI inyectable 0,25 ml pluma precargada	150 UI inyectable 0,25 ml	Pluma precargada	1	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
702714	113909003	BEMFOLA 225 UI/0,375 ml solucion inyectable en pluma precargada	Folitropina alfa 225 UI inyectable 0,375 ml pluma precargada	225 UI inyectable 0,375 ml	Pluma precargada	1	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
702716	113909004	BEMFOLA 300 UI/0,50 ml solucion inyectable en pluma precargada	Folitropina alfa 300 UI inyectable 0,5 ml pluma precargada	300 UI inyectable 0,5 ml	Pluma precargada	1	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
702735	113909005	BEMFOLA 450 UI/0,75 ml solucion inyectable en pluma precargada	Folitropina alfa 450 UI inyectable 0,75 ml pluma precargada	450 UI inyectable 0,75 ml	Pluma precargada	1	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
702736	113909001	BEMFOLA 75 UI/0,125 ml solucion inyectable en pluma precargada	Folitropina alfa 75 UI inyectable 0,125 ml pluma precargada	75 UI inyectable 0,125 ml	Pluma precargada	1	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
703476	113909007	BEMFOLA 75 UI/0,125 ml solucion inyectable en pluma precargada	Folitropina alfa 75 UI inyectable 0,125 ml pluma precargada	75 UI inyectable 0,125 ml	Pluma precargada	10	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
703477	113909009	BEMFOLA 150 UI/0,25 ml solucion inyectable en pluma precargada	Folitropina alfa 150 UI inyectable 0,25 ml pluma precargada	150 UI inyectable 0,25 ml	Pluma precargada	10	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
703478	113909011	BEMFOLA 225 UI/0,375 ml solucion inyectable en pluma precargada	Folitropina alfa 225 UI inyectable 0,375 ml pluma precargada	225 UI inyectable 0,375 ml	Pluma precargada	10	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
703479	113909013	BEMFOLA 300 UI/0,50 ml solucion inyectable en pluma precargada	Folitropina alfa 300 UI inyectable 0,5 ml pluma precargada	300 UI inyectable 0,5 ml	Pluma precargada	10	pluma precargada	FOLITROPINA ALFA 600 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	G03GA05 - Folitropina alfa	GEDEON RICHTER PLC.	0	0	1	0
