cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
832659	53534	TEFAVINCA COMPRIMIDOS	Vincamina 20 mg comprimido	20 mg	Desconocido	30	comprimido	VINCAMINA 20 mg	VÍA ORAL	COMPRIMIDO	C04AX07 - Vincamina	LABORATORIOS BOHM S.A.	0	0	0
