codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
037195017	037195	DEXAMONO	1MG/ML COLLIRIO, SOLUZIONE- 10 CONTENITORI MONODOSE LDPE IN BUSTINA	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Collirio, soluzione	S01BA01	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037195029	037195	DEXAMONO	1MG/ML COLLIRIO, SOLUZIONE- 20 CONTENITORI MONODOSE LDPE IN BUSTINA	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Collirio, soluzione	S01BA01	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037195031	037195	DEXAMONO	1MG/ML COLLIRIO, SOLUZIONE- 30 CONTENITORI MONODOSE LDPE IN BUSTINA	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Collirio, soluzione	S01BA01	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037195043	037195	DEXAMONO	1MG/ML COLLIRIO, SOLUZIONE- 50 CONTENITORI MONODOSE LDPE IN BUSTINA	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Collirio, soluzione	S01BA01	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037195056	037195	DEXAMONO	1MG/ML COLLIRIO, SOLUZIONE- 100 CONTENITORI MONODOSE LDPE IN BUSTINA	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Collirio, soluzione	S01BA01	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485016	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  3 FIALE IN VETRO DA 1 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485028	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  10 FIALE IN VETRO DA 1 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485030	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  25 FIALE IN VETRO DA 1 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485042	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  50 FIALE IN VETRO DA 1 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
049485055	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  100 FIALE IN VETRO DA 1 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
049485067	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  5 FIALE IN VETRO DA 2 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485079	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  10 FIALE IN VETRO DA 2 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485081	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  25 FIALE IN VETRO DA 2 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
049485093	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  50 FIALE IN VETRO DA 2 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
049485105	049485	DESAMETASONE KALCEKS	4 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE-  100 FIALE IN VETRO DA 2 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO			Soluzione iniettabile o per infusione	H02AB02	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
050682018	050682	DECADRON OFTALMICO	1 MG/ML COLLIRIO, SOLUZIONE IN CONTENITORE MONODOSE- 20 CONTENITORI MONODOSE IN LDPE DA 0,3 ML	DESAMETASONE FOSFATO	DESAMETASONE FOSFATO	1	milligram(s)/millilitre	Collirio, soluzione in contenitore monodose	S01BA01	I.B.N. SAVIO S.R.L	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
